,age,workclass,fnlwgt,education,education_num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country
8128,33,Private,117527,11th,9,Never-married,Adm-clerical,Not-in-family,Asian-Pac-Islander,Female,7672,682,39,Hungary
8129,45,Private,326944,Some-college,11,Divorced,Machine-op-inspct,Unmarried,Black,Female,4603,4534,38,Nicaragua
8130,29,Private,83384,HS-grad,12,Married-civ-spouse,Adm-clerical,Unmarried,Amer-Indian-Eskimo,Female,10303,2926,57,Hungary
8131,64,Private,146695,HS-grad,18,Divorced,Exec-managerial,Not-in-family,Black,Female,26779,102,42,Iran
8132,89,Private,185527,12th,18,Never-married,Adm-clerical,Not-in-family,Asian-Pac-Islander,Female,9278,1156,44,Ireland
8133,47,Private,28564,Some-college,9,Married-civ-spouse,Machine-op-inspct,Not-in-family,White,Female,15367,124,60,Canada
8134,76,Private,37579,Assoc-voc,9,Never-married,Prof-specialty,Own-child,Other,Female,22532,711,39,Nicaragua
8135,73,Private,148850,HS-grad,9,Divorced,Adm-clerical,Unmarried,Amer-Indian-Eskimo,Female,4418,677,51,India
8136,50,Private,98212,HS-grad,10,Divorced,Prof-specialty,Not-in-family,White,Female,31053,4148,34,Jamaica
8137,68,Private,198800,Some-college,15,Married-civ-spouse,Machine-op-inspct,Not-in-family,Asian-Pac-Islander,Female,40398,1225,39,Mexico
8138,31,Private,288547,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Female,17193,3258,38,Jamaica
8139,23,Private,20044,Some-college,10,Never-married,Adm-clerical,Own-child,Amer-Indian-Eskimo,Female,718,895,39,France
8140,37,Private,230827,9th,9,Never-married,Other-service,Wife,Other,Female,33710,1800,3,Peru
8141,61,Private,234119,HS-grad,10,Separated,Prof-specialty,Own-child,Amer-Indian-Eskimo,Female,34869,3493,47,Dominican-Republic
8142,88,Private,280649,HS-grad,11,Divorced,Exec-managerial,Own-child,Black,Female,0,1026,46,Guatemala
8143,84,Private,138836,HS-grad,9,Married-civ-spouse,Priv-house-serv,Not-in-family,Amer-Indian-Eskimo,Female,203,0,54,Mexico
8144,44,Private,164872,10th,10,Divorced,Prof-specialty,Own-child,White,Female,37350,1516,45,Portugal
8145,84,Private,205156,Some-college,16,Married-civ-spouse,Handlers-cleaners,Unmarried,Other,Female,0,508,10,Puerto-Rico
8146,74,Private,238248,10th,14,Never-married,Machine-op-inspct,Wife,Other,Female,38097,4195,42,Laos
8147,61,Private,69884,HS-grad,8,Divorced,Exec-managerial,Own-child,White,Female,31873,124,25,England
8148,72,Private,130337,HS-grad,17,Divorced,Tech-support,Wife,Other,Female,25820,1250,58,Philippines
8149,85,Private,209502,HS-grad,15,Never-married,Adm-clerical,Wife,Black,Female,5481,4444,43,Yugoslavia
8150,33,Local-gov,207590,Some-college,15,Divorced,Prof-specialty,Not-in-family,White,Female,38241,1491,36,Iran
8151,42,Private,216846,Masters,9,Divorced,Prof-specialty,Not-in-family,Black,Female,22432,3730,31,Ireland
8152,64,Self-emp-inc,149717,HS-grad,13,Never-married,Adm-clerical,Unmarried,Amer-Indian-Eskimo,Female,1102,3745,36,Canada
8153,76,Private,265290,Bachelors,8,Married-civ-spouse,Adm-clerical,Unmarried,Black,Female,18301,2977,36,Guatemala
8154,73,Private,50147,7th-8th,13,Divorced,Sales,Wife,Amer-Indian-Eskimo,Female,3434,1128,62,Trinadad&Tobago
8155,82,Private,248982,5th-6th,8,Never-married,Prof-specialty,Own-child,Asian-Pac-Islander,Female,6337,899,32,France
8156,67,Private,249986,Bachelors,8,Widowed,Other-service,Unmarried,Amer-Indian-Eskimo,Female,37173,522,44,Taiwan
8157,72,Private,140510,Some-college,10,Never-married,Adm-clerical,Wife,Asian-Pac-Islander,Female,37481,1326,36,Guatemala
8158,84,Private,227658,Bachelors,12,Never-married,Other-service,Not-in-family,Other,Female,27281,1216,61,Honduras
8159,33,Private,238992,HS-grad,18,Married-civ-spouse,Adm-clerical,Unmarried,White,Female,31965,699,36,Puerto-Rico
8160,35,Private,276785,Some-college,9,Separated,Adm-clerical,Own-child,Asian-Pac-Islander,Female,20606,2767,30,Thailand
8161,31,Private,62056,11th,3,Never-married,Sales,Unmarried,Other,Female,15077,1736,61,Thailand
8162,61,Self-emp-not-inc,79191,Some-college,10,Divorced,Adm-clerical,Unmarried,Black,Female,35009,1305,60,Thailand
8163,90,Federal-gov,274375,Assoc-voc,11,Widowed,Other-service,Own-child,Amer-Indian-Eskimo,Female,31032,4533,33,Puerto-Rico
8164,69,Local-gov,131799,7th-8th,8,Separated,Adm-clerical,Not-in-family,White,Female,22163,1005,42,Italy
8165,27,Private,94136,Some-college,11,Married-civ-spouse,Prof-specialty,Not-in-family,Other,Female,36930,2296,57,Canada
8166,87,Private,129574,HS-grad,13,Never-married,Other-service,Unmarried,Black,Female,26483,2464,32,Canada
8167,63,Private,390457,Some-college,11,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,1263,35,Cambodia
8168,40,Private,69130,Assoc-acdm,9,Married-civ-spouse,Prof-specialty,Own-child,Asian-Pac-Islander,Female,20852,1496,40,Honduras
8169,28,Private,195310,Bachelors,18,Never-married,Adm-clerical,Not-in-family,Amer-Indian-Eskimo,Female,35695,2063,15,India
8170,41,Self-emp-inc,123684,10th,11,Never-married,Adm-clerical,Own-child,Other,Female,24543,1068,57,Peru
8171,32,Private,208629,7th-8th,1,Divorced,Adm-clerical,Own-child,Amer-Indian-Eskimo,Female,19363,4044,60,Hong
8172,19,Private,245885,10th,8,Divorced,Adm-clerical,Not-in-family,Amer-Indian-Eskimo,Female,4757,2410,41,Guatemala
8173,24,Private,269392,HS-grad,8,Divorced,Other-service,Unmarried,Other,Female,14991,904,1,Peru
8174,55,Private,118327,Some-college,6,Divorced,Other-service,Not-in-family,Black,Female,8486,3331,40,Columbia
8175,55,Private,136114,11th,11,Never-married,Sales,Not-in-family,White,Female,6972,590,5,Nicaragua
8176,88,Local-gov,159761,HS-grad,16,Never-married,Machine-op-inspct,Unmarried,Asian-Pac-Islander,Female,12998,3537,35,Columbia
8177,65,Private,166079,Some-college,9,Divorced,Adm-clerical,Wife,Amer-Indian-Eskimo,Female,4088,971,39,England
8178,68,Private,123140,HS-grad,10,Married-civ-spouse,Other-service,Wife,Other,Female,30637,1675,47,Peru
8179,49,Private,42602,Some-college,15,Divorced,Prof-specialty,Wife,Black,Female,11273,809,33,Yugoslavia
8180,79,Local-gov,109864,11th,10,Divorced,Adm-clerical,Not-in-family,Asian-Pac-Islander,Female,51,1268,45,Canada
8181,21,Private,46385,HS-grad,9,Never-married,Tech-support,Wife,Other,Female,16217,946,9,Peru
8182,78,Private,35347,Some-college,3,Married-civ-spouse,Other-service,Not-in-family,Asian-Pac-Islander,Female,33219,4153,39,Outlying-US(Guam-USVI-etc)
8183,23,Private,201842,7th-8th,8,Never-married,Exec-managerial,Not-in-family,Asian-Pac-Islander,Female,34898,707,35,Columbia
8184,24,Local-gov,209669,Some-college,2,Married-civ-spouse,Sales,Own-child,White,Female,139,451,57,Mexico
8185,49,Private,145688,HS-grad,11,Never-married,Farming-fishing,Unmarried,Amer-Indian-Eskimo,Female,11403,913,1,Vietnam
8186,53,Private,87988,HS-grad,13,Never-married,Exec-managerial,Wife,Asian-Pac-Islander,Female,22340,2817,37,Haiti
8187,67,Private,128607,Masters,10,Married-civ-spouse,Farming-fishing,Unmarried,Asian-Pac-Islander,Female,23920,4289,54,Japan
8188,69,Private,193438,HS-grad,8,Never-married,Exec-managerial,Other-relative,White,Female,16937,1203,43,El-Salvador
8189,28,Private,128131,1st-4th,10,Never-married,Exec-managerial,Wife,Other,Female,13128,4363,35,Puerto-Rico
8190,30,Private,97018,Some-college,9,Divorced,Other-service,Own-child,Other,Female,7765,325,26,Scotland
8191,39,Private,129688,Masters,9,Never-married,Exec-managerial,Wife,Asian-Pac-Islander,Female,10531,872,33,Dominican-Republic
8192,79,Private,91483,Some-college,10,Never-married,Sales,Own-child,Amer-Indian-Eskimo,Female,15079,0,40,Philippines
8193,33,Local-gov,184366,Some-college,14,Never-married,Adm-clerical,Not-in-family,Asian-Pac-Islander,Female,23744,3054,33,China
8194,28,Private,277399,Some-college,11,Never-married,Prof-specialty,Unmarried,White,Female,11410,2649,44,Thailand
8195,38,Private,188644,HS-grad,9,Married-spouse-absent,Sales,Not-in-family,White,Female,37621,2755,25,China
8196,42,Private,42584,Bachelors,11,Married-civ-spouse,Adm-clerical,Not-in-family,Black,Female,0,668,61,England
8197,61,Private,357888,11th,18,Divorced,Prof-specialty,Wife,Other,Female,36226,2125,43,Vietnam
8198,29,Private,292091,Some-college,14,Married-civ-spouse,Adm-clerical,Not-in-family,Other,Female,20589,3847,35,Taiwan
8199,53,Private,221690,HS-grad,18,Divorced,Adm-clerical,Not-in-family,Amer-Indian-Eskimo,Female,26182,3829,55,Cambodia
8200,78,Private,189350,Masters,10,Married-civ-spouse,Exec-managerial,Wife,Amer-Indian-Eskimo,Female,21417,505,45,Holand-Netherlands
8201,46,Private,156186,HS-grad,9,Widowed,Prof-specialty,Own-child,Other,Female,29109,2680,35,Outlying-US(Guam-USVI-etc)
8202,78,Private,213882,Masters,18,Divorced,Adm-clerical,Not-in-family,Black,Female,26341,3077,55,Poland
8203,88,Private,191937,9th,9,Divorced,Sales,Unmarried,Amer-Indian-Eskimo,Female,29641,2207,32,Outlying-US(Guam-USVI-etc)
8204,67,Private,46614,HS-grad,16,Married-civ-spouse,Machine-op-inspct,Own-child,Asian-Pac-Islander,Female,22987,4436,45,Mexico
8205,82,Private,192209,7th-8th,11,Separated,Adm-clerical,Not-in-family,Asian-Pac-Islander,Female,41220,142,35,Cuba
8206,58,Private,154015,HS-grad,9,Never-married,Adm-clerical,Not-in-family,Black,Female,11559,4532,37,Yugoslavia
8207,64,Private,157425,Preschool,8,Married-civ-spouse,Farming-fishing,Own-child,Other,Female,38318,3328,45,Mexico
8208,43,Private,130656,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,26723,208,34,Hong
8209,86,Local-gov,120063,Masters,8,Divorced,Handlers-cleaners,Own-child,Black,Female,16476,2491,46,Italy
8210,21,State-gov,164630,Some-college,5,Never-married,Prof-specialty,Wife,Asian-Pac-Islander,Female,29176,473,72,Cuba
8211,70,Private,222663,7th-8th,11,Never-married,Machine-op-inspct,Not-in-family,Amer-Indian-Eskimo,Female,27918,3409,34,Outlying-US(Guam-USVI-etc)
8212,65,Private,157098,HS-grad,8,Married-civ-spouse,Handlers-cleaners,Not-in-family,Other,Female,26041,114,36,Guatemala
8213,49,Private,95550,Some-college,9,Married-civ-spouse,Exec-managerial,Own-child,Asian-Pac-Islander,Female,29886,4340,67,Cambodia
8214,43,Federal-gov,245476,HS-grad,10,Married-civ-spouse,Other-service,Wife,White,Female,20155,0,55,Canada
8215,75,Private,142405,HS-grad,15,Never-married,Prof-specialty,Unmarried,Other,Female,12427,832,47,Guatemala
8216,68,Private,371543,HS-grad,17,Married-civ-spouse,Other-service,Own-child,Other,Female,31402,2005,33,Iran
8217,18,Private,279567,Some-college,15,Divorced,Sales,Wife,Black,Female,31889,1741,58,Italy
8218,29,Private,315090,10th,19,Married-civ-spouse,Prof-specialty,Other-relative,Other,Female,32676,2467,34,England
8219,46,Private,54861,Masters,8,Never-married,Tech-support,Not-in-family,Black,Female,184,645,35,Cambodia
8220,75,Private,159853,Some-college,8,Never-married,Other-service,Not-in-family,Other,Female,17516,648,52,Vietnam
8221,34,Private,179179,Some-college,15,Married-civ-spouse,Adm-clerical,Not-in-family,Asian-Pac-Islander,Female,16954,987,38,Guatemala
8222,31,Private,278525,Assoc-acdm,8,Never-married,Other-service,Unmarried,Other,Female,17106,2424,48,United-States
8223,75,Private,123047,Bachelors,15,Never-married,Tech-support,Not-in-family,Amer-Indian-Eskimo,Female,1860,802,47,Yugoslavia
8224,51,Private,61387,Some-college,13,Never-married,Exec-managerial,Own-child,Other,Female,14261,798,42,United-States
8225,47,Private,51262,10th,9,Never-married,Other-service,Wife,Other,Female,2041,4112,36,Thailand
8226,87,Private,236821,HS-grad,13,Divorced,Exec-managerial,Unmarried,Black,Female,33130,42,49,Yugoslavia
8227,30,Private,27215,11th,5,Never-married,Adm-clerical,Other-relative,Other,Female,12583,2916,39,Yugoslavia
8228,42,Private,296429,HS-grad,13,Never-married,Other-service,Unmarried,Black,Female,35105,449,45,Ireland
8229,42,Private,128402,HS-grad,10,Never-married,Adm-clerical,Wife,Asian-Pac-Islander,Female,9963,1790,58,Haiti
8230,19,Self-emp-not-inc,306856,HS-grad,9,Divorced,Exec-managerial,Own-child,Black,Female,28169,1470,36,India
8231,90,Private,51723,Bachelors,13,Divorced,Adm-clerical,Wife,Other,Female,27432,2284,32,Haiti
8232,72,Private,73515,9th,10,Separated,Prof-specialty,Not-in-family,Black,Female,3222,48,41,Dominican-Republic
8233,80,Private,177124,HS-grad,5,Divorced,Adm-clerical,Wife,Other,Female,12414,4088,37,Outlying-US(Guam-USVI-etc)
8234,72,Private,386267,Bachelors,6,Never-married,Other-service,Other-relative,White,Female,15093,1845,36,Hungary
8235,28,Private,124228,Some-college,14,Married-civ-spouse,Farming-fishing,Wife,White,Female,16042,166,39,Mexico
8236,34,Private,29192,HS-grad,10,Never-married,Exec-managerial,Not-in-family,Asian-Pac-Islander,Female,27454,46,24,Haiti
8237,87,Private,112359,Assoc-voc,4,Never-married,Exec-managerial,Wife,White,Female,11004,3314,48,Canada
8238,71,Local-gov,203242,HS-grad,8,Never-married,Adm-clerical,Own-child,Other,Female,2887,1378,43,Greece
8239,34,Private,199127,Some-college,16,Divorced,Exec-managerial,Wife,Other,Female,3010,740,37,South
8240,71,Private,336912,HS-grad,10,Never-married,Adm-clerical,Unmarried,White,Female,1530,2326,47,Columbia
8241,45,Private,374067,Assoc-voc,9,Married-civ-spouse,Tech-support,Not-in-family,Amer-Indian-Eskimo,Female,8488,1137,39,India
8242,38,Private,50849,Masters,11,Married-civ-spouse,Other-service,Wife,White,Female,38512,4487,33,France
8243,51,Private,120118,Bachelors,10,Divorced,Adm-clerical,Unmarried,Other,Female,1242,3938,45,United-States
8244,80,Local-gov,195463,Assoc-voc,9,Never-married,Adm-clerical,Unmarried,Other,Female,21825,1479,32,Haiti
8245,43,State-gov,217167,Some-college,7,Divorced,Sales,Wife,Other,Female,36330,390,55,Haiti
8246,27,Private,259336,Assoc-voc,12,Never-married,Adm-clerical,Wife,Asian-Pac-Islander,Female,36564,4514,6,Hungary
8247,45,Private,89049,HS-grad,4,Never-married,Adm-clerical,Wife,Asian-Pac-Islander,Female,22151,142,10,Dominican-Republic
8248,47,Private,256345,Assoc-voc,14,Widowed,Adm-clerical,Own-child,White,Female,34819,1356,42,Haiti
8249,59,Private,218556,Some-college,9,Never-married,Adm-clerical,Not-in-family,Other,Female,32748,2665,21,Ireland
8250,53,Federal-gov,390194,Some-college,11,Divorced,Other-service,Unmarried,Other,Female,0,987,36,Ecuador
8251,77,Private,255149,HS-grad,8,Married-spouse-absent,Other-service,Not-in-family,Asian-Pac-Islander,Female,40851,4383,43,Yugoslavia
8252,88,Private,235376,Bachelors,19,Never-married,Other-service,Unmarried,Other,Female,35656,3920,38,Mexico
8253,39,Private,220135,Assoc-acdm,9,Never-married,Tech-support,Own-child,Black,Female,31012,2669,50,Holand-Netherlands
8254,21,Private,119930,12th,8,Widowed,Adm-clerical,Not-in-family,Asian-Pac-Islander,Female,23182,985,36,El-Salvador
8255,64,Private,87597,Preschool,10,Married-civ-spouse,Other-service,Own-child,White,Female,30881,3342,47,Puerto-Rico
8256,82,State-gov,193720,Masters,9,Never-married,Adm-clerical,Own-child,Amer-Indian-Eskimo,Female,624,1824,40,India
8257,44,Private,118123,Bachelors,7,Divorced,Machine-op-inspct,Not-in-family,Amer-Indian-Eskimo,Female,27678,3387,46,Trinadad&Tobago
8258,90,Private,63252,HS-grad,11,Divorced,Other-service,Own-child,Other,Female,40455,878,57,Taiwan
8259,63,Private,192438,HS-grad,9,Widowed,Adm-clerical,Own-child,Other,Female,0,2572,20,Laos
8260,82,Private,135204,HS-grad,10,Never-married,Prof-specialty,Own-child,Other,Female,11128,294,49,Peru
8261,56,Local-gov,222964,Bachelors,8,Divorced,Adm-clerical,Not-in-family,Amer-Indian-Eskimo,Female,38881,2358,42,Iran
8262,43,Private,298446,HS-grad,9,Never-married,Tech-support,Unmarried,White,Female,355,3146,16,Scotland
8263,38,Local-gov,261813,Some-college,11,Never-married,Craft-repair,Not-in-family,Other,Female,7229,2798,46,Cambodia
8264,90,Private,157092,Bachelors,11,Divorced,Other-service,Own-child,White,Female,21099,3088,39,France
8265,31,Private,112625,HS-grad,8,Never-married,Sales,Not-in-family,Asian-Pac-Islander,Female,36464,1034,32,Germany
8266,84,Private,51704,Assoc-voc,14,Never-married,Adm-clerical,Unmarried,White,Female,24483,1614,41,Nicaragua
8267,43,Private,236597,Some-college,12,Separated,Priv-house-serv,Unmarried,Amer-Indian-Eskimo,Female,16340,1327,38,Germany
8268,36,Private,89659,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Not-in-family,Black,Female,36043,0,61,South
8269,90,Local-gov,115575,Some-college,9,Never-married,Exec-managerial,Own-child,Black,Female,0,2553,37,Hong
8270,19,Private,136697,Bachelors,17,Married-civ-spouse,Adm-clerical,Other-relative,White,Female,27587,1963,17,Dominican-Republic
8271,67,Federal-gov,146196,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Wife,White,Female,37419,3018,18,Yugoslavia
8272,56,Private,138899,HS-grad,9,Married-civ-spouse,Adm-clerical,Own-child,Black,Female,19331,2170,25,China
8273,83,Private,139094,HS-grad,8,Never-married,Sales,Not-in-family,Asian-Pac-Islander,Female,31311,2899,33,Puerto-Rico
8274,87,Private,370764,Masters,11,Never-married,Adm-clerical,Not-in-family,Asian-Pac-Islander,Female,28874,1800,39,Germany
8275,22,Self-emp-not-inc,67964,HS-grad,8,Never-married,Prof-specialty,Unmarried,Asian-Pac-Islander,Female,37819,1447,45,China
8276,89,Private,372654,Some-college,17,Never-married,Exec-managerial,Own-child,Asian-Pac-Islander,Female,28531,3290,38,Germany
8277,39,Private,19597,Assoc-voc,9,Never-married,Other-service,Unmarried,Amer-Indian-Eskimo,Female,37926,3114,20,Hungary
8278,18,Private,194537,Bachelors,12,Divorced,Other-service,Not-in-family,Black,Female,8436,0,36,United-States
8279,42,Local-gov,190993,Some-college,16,Never-married,Sales,Own-child,White,Female,35100,667,40,Yugoslavia
8280,84,Private,81678,HS-grad,1,Divorced,Machine-op-inspct,Not-in-family,White,Female,30807,3493,42,Greece
8281,28,Private,159228,HS-grad,4,Never-married,Other-service,Unmarried,Other,Female,17829,1775,32,Honduras
8282,24,Private,150000,Some-college,8,Never-married,Sales,Own-child,Asian-Pac-Islander,Female,28525,566,58,Nicaragua
8283,45,Private,114150,HS-grad,1,Separated,Adm-clerical,Not-in-family,Asian-Pac-Islander,Female,7686,1613,32,Portugal
8284,52,Local-gov,172961,Some-college,19,Separated,Exec-managerial,Own-child,Other,Female,6230,2826,45,Iran
8285,72,Private,50825,Some-college,15,Married-civ-spouse,Exec-managerial,Wife,Other,Female,35807,3465,44,Yugoslavia
8286,19,State-gov,37359,HS-grad,15,Never-married,Other-service,Unmarried,Asian-Pac-Islander,Female,2079,2113,44,Greece
8287,60,Private,156905,Bachelors,15,Never-married,Prof-specialty,Not-in-family,Black,Female,30913,2701,51,Mexico
8288,53,State-gov,167540,HS-grad,10,Divorced,Adm-clerical,Own-child,Black,Female,35908,861,35,Japan
8289,36,Private,47101,HS-grad,1,Never-married,Adm-clerical,Wife,White,Female,12020,2669,43,Outlying-US(Guam-USVI-etc)
8290,55,Private,112376,Bachelors,8,Married-civ-spouse,Sales,Wife,Other,Female,28909,3029,37,Guatemala
8291,63,Private,31225,10th,10,Never-married,Adm-clerical,Unmarried,Amer-Indian-Eskimo,Female,14945,1215,41,El-Salvador
8292,60,Private,247266,11th,10,Never-married,Other-service,Not-in-family,Other,Female,15961,3917,39,Greece
8293,34,Private,119669,Masters,10,Never-married,Farming-fishing,Wife,Other,Female,23938,1144,38,France
8294,20,Private,291929,Masters,9,Divorced,Machine-op-inspct,Own-child,Black,Female,27429,3695,33,Hungary
8295,80,Private,83447,11th,4,Married-civ-spouse,Adm-clerical,Not-in-family,Amer-Indian-Eskimo,Female,20754,2194,37,Ireland
8296,40,Private,285625,Some-college,18,Never-married,Craft-repair,Unmarried,Black,Female,32174,206,37,Poland
8297,40,Private,256484,10th,9,Separated,Other-service,Not-in-family,Other,Female,13890,4099,39,Yugoslavia
8298,18,Private,72375,HS-grad,13,Never-married,Other-service,Unmarried,Black,Female,12176,3809,47,Poland
8299,67,Private,143210,HS-grad,11,Divorced,Adm-clerical,Not-in-family,White,Female,38015,3999,36,Italy
8300,44,Private,122196,HS-grad,14,Never-married,Adm-clerical,Not-in-family,White,Female,22995,897,50,Philippines
8301,49,Private,191825,Bachelors,16,Widowed,Exec-managerial,Own-child,Amer-Indian-Eskimo,Female,30117,2877,1,Japan
8302,85,Private,103266,HS-grad,11,Never-married,Adm-clerical,Not-in-family,White,Female,3293,4102,85,Portugal
8303,51,Private,282218,Bachelors,11,Never-married,Adm-clerical,Unmarried,Black,Female,11260,3832,42,Taiwan
8304,60,Private,35964,11th,16,Never-married,Sales,Wife,White,Female,33601,3904,37,Cuba
8305,75,Private,303788,HS-grad,10,Married-civ-spouse,Prof-specialty,Not-in-family,Black,Female,16887,3425,19,Ireland
8306,67,Private,225553,HS-grad,8,Married-civ-spouse,Other-service,Not-in-family,Other,Female,23522,402,35,United-States
8307,78,Private,201532,Bachelors,8,Never-married,Adm-clerical,Own-child,Other,Female,34385,4024,45,Yugoslavia
8308,85,Local-gov,166126,Some-college,15,Never-married,Adm-clerical,Wife,Amer-Indian-Eskimo,Female,6392,4170,60,Nicaragua
8309,22,Private,125141,Bachelors,18,Never-married,Adm-clerical,Unmarried,Asian-Pac-Islander,Female,21352,2,47,Japan
8310,29,Private,109615,HS-grad,11,Never-married,Other-service,Unmarried,Amer-Indian-Eskimo,Female,12740,2855,60,Yugoslavia
8311,55,State-gov,186104,10th,15,Never-married,Adm-clerical,Other-relative,Amer-Indian-Eskimo,Female,18748,1085,42,Haiti
8312,60,State-gov,132055,HS-grad,10,Divorced,Exec-managerial,Not-in-family,Black,Female,37637,3863,39,China
8313,71,Private,108999,Some-college,7,Never-married,Other-service,Not-in-family,Black,Female,9393,3294,47,Honduras
8314,29,Self-emp-inc,134056,Assoc-voc,8,Married-civ-spouse,Adm-clerical,Own-child,Asian-Pac-Islander,Female,1692,2232,39,South
8315,74,Private,172064,Masters,9,Separated,Craft-repair,Own-child,Black,Female,37831,3144,41,Canada
8316,68,State-gov,174543,Some-college,8,Never-married,Exec-managerial,Not-in-family,Asian-Pac-Islander,Female,6287,41,15,Yugoslavia
8317,68,Private,193293,Assoc-voc,6,Never-married,Transport-moving,Unmarried,Amer-Indian-Eskimo,Female,40899,575,28,England
8318,52,Private,25851,Masters,16,Divorced,Other-service,Own-child,White,Female,31287,2241,16,Peru
8319,72,Private,295074,5th-6th,10,Never-married,Machine-op-inspct,Not-in-family,White,Female,20536,254,47,Greece
8320,71,Private,104954,Bachelors,10,Never-married,Sales,Unmarried,Amer-Indian-Eskimo,Female,39178,688,31,India
8321,20,Local-gov,21624,Bachelors,6,Divorced,Adm-clerical,Unmarried,White,Female,9411,2031,20,Iran
8322,37,Federal-gov,188286,Assoc-acdm,18,Never-married,Prof-specialty,Not-in-family,Other,Female,0,2278,47,El-Salvador
8323,80,Local-gov,219638,HS-grad,10,Never-married,Prof-specialty,Other-relative,Asian-Pac-Islander,Female,9999,321,60,Japan
8324,62,Private,110706,Some-college,10,Married-civ-spouse,Other-service,Wife,Other,Female,5608,3009,2,England
8325,51,Private,100716,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Not-in-family,Other,Female,26900,2170,34,Canada
8326,71,Private,215412,Bachelors,14,Separated,Handlers-cleaners,Unmarried,Asian-Pac-Islander,Female,38377,3433,58,India
8327,71,Private,134859,Bachelors,8,Married-civ-spouse,Prof-specialty,Other-relative,Amer-Indian-Eskimo,Female,36707,2715,36,Trinadad&Tobago
8328,43,Local-gov,107278,Masters,8,Never-married,Exec-managerial,Not-in-family,Amer-Indian-Eskimo,Female,2775,1736,32,Guatemala
8329,21,Private,190329,Some-college,15,Never-married,Adm-clerical,Own-child,Amer-Indian-Eskimo,Female,10887,1776,47,Germany
8330,67,Private,160481,HS-grad,9,Never-married,Prof-specialty,Wife,Other,Female,2468,2575,46,Laos
8331,81,State-gov,200771,Assoc-voc,19,Divorced,Adm-clerical,Not-in-family,White,Female,30933,1572,39,Thailand
8332,32,Self-emp-not-inc,149968,Some-college,17,Divorced,Other-service,Own-child,Asian-Pac-Islander,Female,24436,2063,46,Nicaragua
8333,30,Private,115955,HS-grad,19,Married-civ-spouse,Other-service,Other-relative,White,Female,19238,3277,33,Hungary
8334,68,Private,35099,Bachelors,15,Divorced,Adm-clerical,Own-child,Asian-Pac-Islander,Female,21251,3804,43,Dominican-Republic
8335,86,Local-gov,258436,Some-college,15,Never-married,Other-service,Wife,Amer-Indian-Eskimo,Female,27483,0,27,Puerto-Rico
8336,29,Private,111168,HS-grad,15,Separated,Other-service,Not-in-family,Amer-Indian-Eskimo,Female,30271,1201,51,Laos
8337,52,Private,148073,HS-grad,10,Divorced,Adm-clerical,Not-in-family,Asian-Pac-Islander,Female,33826,977,50,Hungary
8338,69,State-gov,125137,Some-college,14,Divorced,Sales,Not-in-family,Amer-Indian-Eskimo,Female,3166,120,41,India
8339,85,Local-gov,70940,HS-grad,5,Never-married,Adm-clerical,Unmarried,Black,Female,38533,2149,18,Haiti
8340,45,Private,29047,HS-grad,17,Married-civ-spouse,Adm-clerical,Wife,Amer-Indian-Eskimo,Female,10594,4421,18,Guatemala
8341,22,Private,277602,Some-college,10,Widowed,Sales,Own-child,White,Female,10025,956,38,Yugoslavia
8342,57,Local-gov,328264,Bachelors,9,Married-civ-spouse,Other-service,Other-relative,White,Female,14206,2349,41,Taiwan
8343,90,Private,33057,Some-college,11,Married-civ-spouse,Adm-clerical,Own-child,Asian-Pac-Islander,Female,17767,3424,11,Columbia
8344,26,Local-gov,269767,Some-college,11,Married-civ-spouse,Adm-clerical,Unmarried,Amer-Indian-Eskimo,Female,4759,3798,54,Scotland
8345,27,Private,127735,Some-college,17,Married-civ-spouse,Sales,Not-in-family,Asian-Pac-Islander,Female,16249,1539,42,Japan
8346,46,Private,122897,HS-grad,13,Married-civ-spouse,Protective-serv,Not-in-family,Black,Female,26657,1657,55,Cuba
8347,61,Private,120846,HS-grad,10,Divorced,Other-service,Not-in-family,White,Female,14710,847,39,Japan
8348,22,Private,106709,HS-grad,9,Divorced,Sales,Own-child,Asian-Pac-Islander,Female,27462,1451,32,Philippines
8349,90,Private,281252,Masters,8,Married-civ-spouse,Adm-clerical,Not-in-family,Other,Female,1801,4097,37,France
8350,64,Private,288613,Masters,10,Never-married,Other-service,Wife,Amer-Indian-Eskimo,Female,23947,2382,49,Peru
8351,30,Private,115460,Some-college,8,Divorced,Adm-clerical,Not-in-family,Asian-Pac-Islander,Female,23111,1157,44,England
8352,74,Federal-gov,169832,Some-college,9,Widowed,Other-service,Own-child,Asian-Pac-Islander,Female,40829,1313,40,El-Salvador
8353,53,Self-emp-not-inc,319710,11th,15,Married-civ-spouse,Other-service,Own-child,White,Female,6687,3766,32,England
8354,57,Private,278099,Assoc-acdm,12,Never-married,Prof-specialty,Wife,Other,Female,31202,1397,30,Trinadad&Tobago
8355,44,Private,105853,Assoc-voc,10,Divorced,Machine-op-inspct,Not-in-family,Asian-Pac-Islander,Female,8514,3316,40,England
