,age,workclass,fnlwgt,education,education_num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country
9388,85,Self-emp-inc,360408,Some-college,14,Married-AF-spouse,Armed-Forces,Own-child,Black,Female,1210,953,12,Hong
9389,47,State-gov,466987,Doctorate,11,Married-spouse-absent,Prof-specialty,Not-in-family,Other,Female,17727,380,82,Thailand
9390,74,Without-pay,1200976,Assoc-acdm,10,Divorced,Armed-Forces,Unmarried,Asian-Pac-Islander,Female,25331,2908,96,Honduras
9391,41,Self-emp-inc,1209816,11th,5,Never-married,Sales,Unmarried,White,Female,34380,4061,42,England
9392,86,State-gov,1092606,Masters,11,Never-married,Transport-moving,Wife,Asian-Pac-Islander,Female,31707,1738,37,Japan
9393,28,Without-pay,836680,Prof-school,10,Married-AF-spouse,Other-service,Other-relative,Amer-Indian-Eskimo,Female,874,3766,6,Iran
9394,81,Private,1199187,11th,12,Never-married,Machine-op-inspct,Husband,Black,Female,7153,3724,29,Germany
9395,81,State-gov,1093214,Some-college,6,Married-AF-spouse,Priv-house-serv,Own-child,Asian-Pac-Islander,Female,39294,870,55,Hong
9396,19,Federal-gov,875413,Preschool,3, Separated,Machine-op-inspct,Own-child,Black,Female,28850,1228,17,Dominican-Republic
9397,51,Local-gov,375932,Masters,7,Never-married,Armed-Forces,Other-relative,White,Female,34047,3323,67,Honduras
9398,71,Private,335519,12th,7,Widowed,Sales,Wife,Asian-Pac-Islander,Female,2747,1878,35,El-Salvador
9399,72,Self-emp-inc,1383393,11th,14,Married-civ-spouse,Farming-fishing,Unmarried,Black,Female,26419,405,93,France
9400,63,Local-gov,777047,Masters,12, Separated,Priv-house-serv,Unmarried,Amer-Indian-Eskimo,Female,7498,187,95,Guatemala
9401,66,Without-pay,878186,10th,11,Widowed,Tech-support,Unmarried,Other,Female,37345,369,93,El-Salvador
9402,49,Private,1028033,1st-4th,4,Married-civ-spouse,Transport-moving,Other-relative,Asian-Pac-Islander,Female,28176,0,33,South
9403,36,Federal-gov,207797,Prof-school,7, Separated,Protective-serv,Husband,White,Female,8088,1958,6,Holand-Netherlands
9404,39,State-gov,831875,9th,15,Widowed,Priv-house-serv,Unmarried,Black,Female,26418,730,98,United-States
9405,50,Private,770393,12th,1, Separated,Adm-clerical,Wife,Other,Female,14114,3810,53,Holand-Netherlands
9406,57,Local-gov,1249112,5th-6th,3,Divorced,Armed-Forces,Other-relative,White,Female,37656,4536,89,Mexico
9407,60,Without-pay,125234,5th-6th,6,Married-spouse-absent,Other-service,Unmarried,Amer-Indian-Eskimo,Female,3209,614,58,Nicaragua
9408,76,Self-emp-not-inc,722615,12th,12,Divorced,Machine-op-inspct,Husband,White,Female,5550,1389,93,Holand-Netherlands
9409,63,Self-emp-inc,1109102,12th,3,Divorced,Farming-fishing,Husband,Asian-Pac-Islander,Female,18566,371,63,Dominican-Republic
9410,56,Without-pay,1182156,9th,6,Divorced,Craft-repair,Other-relative,White,Female,5901,1579,56,Cuba
9411,43,State-gov,337565,12th,8,Widowed,Transport-moving,Not-in-family,Black,Female,4208,1556,86,El-Salvador
9412,24,Federal-gov,309859,Preschool,12,Married-civ-spouse,Prof-specialty,Husband,Other,Female,30508,2785,35,South
9413,39,Without-pay,563746,Some-college,1,Never-married,Farming-fishing,Own-child,Black,Female,11584,4214,60,India
9414,74,Without-pay,626862,Doctorate,14,Married-spouse-absent,Craft-repair,Unmarried,Asian-Pac-Islander,Female,31396,2587,97,Trinadad&Tobago
9415,43,State-gov,453304,HS-grad,2,Never-married,Armed-Forces,Wife,Amer-Indian-Eskimo,Female,28474,4044,61,Canada
9416,64,Self-emp-not-inc,287812,7th-8th,4,Never-married,Craft-repair,Not-in-family,Asian-Pac-Islander,Female,14555,3210,14,Cambodia
9417,84,Federal-gov,459119,Preschool,16,Married-spouse-absent,Craft-repair,Husband,Black,Female,36588,498,73,Ecuador
9418,25,Without-pay,863943,9th,11,Widowed,Craft-repair,Unmarried,White,Female,5743,4396,90,Scotland
9419,60,Local-gov,1284339,Assoc-voc,15,Married-AF-spouse,Exec-managerial,Other-relative,Asian-Pac-Islander,Female,3054,501,38,Japan
9420,76,Without-pay,937634,12th,3,Married-AF-spouse,Priv-house-serv,Not-in-family,Asian-Pac-Islander,Female,16415,4022,44,Cambodia
9421,79,Self-emp-not-inc,374750,Assoc-voc,16,Married-spouse-absent,Other-service,Unmarried,White,Female,9441,2870,20,Peru
9422,53,State-gov,436166,Preschool,13, Separated,Sales,Not-in-family,White,Female,37714,3946,53,Holand-Netherlands
9423,83,Without-pay,775886,11th,14,Married-civ-spouse,Priv-house-serv,Not-in-family,White,Female,38084,1568,30,United-States
9424,90,Local-gov,524102,Assoc-voc,5,Married-civ-spouse,Farming-fishing,Wife,Other,Female,9194,3356,33,Scotland
9425,43,Local-gov,804296,5th-6th,2,Widowed,Tech-support,Husband,White,Female,35477,1132,65,Portugal
9426,90,Without-pay,1426250,9th,15,Widowed,Sales,Own-child,Asian-Pac-Islander,Female,41223,4247,35,Jamaica
9427,46,State-gov,560777,Preschool,8,Never-married,Machine-op-inspct,Not-in-family,Other,Female,13972,3888,92,South
9428,90,Federal-gov,710343,Assoc-voc,10,Married-AF-spouse,Craft-repair,Not-in-family,Amer-Indian-Eskimo,Female,24601,1078,4,Iran
9429,62,Private,1232112,Prof-school,3,Divorced,Farming-fishing,Own-child,Amer-Indian-Eskimo,Female,36319,4214,32,Peru
9430,66,State-gov,793552,Bachelors,6,Married-AF-spouse,Farming-fishing,Not-in-family,Other,Female,7525,4199,79,Peru
9431,84,Without-pay,1018172,Bachelors,15,Married-civ-spouse,Priv-house-serv,Unmarried,Amer-Indian-Eskimo,Female,31931,2557,24,Italy
9432,44,Self-emp-not-inc,1007701,7th-8th,1,Married-AF-spouse,Machine-op-inspct,Not-in-family,White,Female,18873,3604,57,Ecuador
9433,34,State-gov,1441071,11th,14,Married-AF-spouse,Armed-Forces,Other-relative,Black,Female,10140,4057,78,Japan
9434,61,Federal-gov,865064,5th-6th,12,Married-AF-spouse,Tech-support,Unmarried,Asian-Pac-Islander,Female,1614,2598,1,Ecuador
9435,75,Self-emp-not-inc,1239768,5th-6th,8,Divorced,Priv-house-serv,Not-in-family,White,Female,30658,1689,35,South
9436,74,Self-emp-inc,950583,HS-grad,1,Married-civ-spouse,Tech-support,Wife,White,Female,20380,37,93,Italy
9437,28,Local-gov,818993,1st-4th,15,Married-civ-spouse,Prof-specialty,Husband,Black,Female,2998,258,52,Nicaragua
9438,81,Federal-gov,538240,Preschool,5,Divorced,Sales,Own-child,White,Female,28450,2054,72,Yugoslavia
9439,89,Self-emp-inc,191866,1st-4th,1,Widowed,Adm-clerical,Husband,Black,Female,36211,3500,16,United-States
9440,47,Self-emp-inc,1096665,Assoc-voc,14,Married-AF-spouse,Adm-clerical,Own-child,Black,Female,4567,339,38,Greece
9441,87,Federal-gov,163560,Assoc-acdm,3,Widowed,Sales,Other-relative,Asian-Pac-Islander,Female,9958,2926,44,Dominican-Republic
9442,54,Private,949836,9th,15, Separated,Craft-repair,Not-in-family,Other,Female,5255,4002,4,China
9443,58,State-gov,997520,5th-6th,5,Widowed,Other-service,Wife,White,Female,3771,4129,17,Vietnam
9444,74,Self-emp-inc,711516,Bachelors,3,Married-civ-spouse,Armed-Forces,Own-child,Asian-Pac-Islander,Female,35108,1144,79,Japan
9445,56,Federal-gov,313262,5th-6th,7,Widowed,Exec-managerial,Other-relative,White,Female,40151,174,22,France
9446,59,Federal-gov,129977,Some-college,7,Never-married,Armed-Forces,Unmarried,Amer-Indian-Eskimo,Female,16529,2883,11,Hungary
9447,42,Self-emp-inc,265553,HS-grad,10,Never-married,Priv-house-serv,Own-child,Asian-Pac-Islander,Female,32884,3159,61,Hungary
9448,21,Federal-gov,504222,9th,13,Married-civ-spouse,Armed-Forces,Own-child,Asian-Pac-Islander,Female,17407,1929,21,Puerto-Rico
9449,72,Without-pay,1024873,9th,5,Widowed,Craft-repair,Unmarried,Black,Female,22933,1088,42,England
9450,83,Local-gov,506899,Assoc-acdm,16,Married-civ-spouse,Handlers-cleaners,Own-child,Other,Female,11586,1943,39,France
9451,63,Without-pay,1374611,Prof-school,9,Married-AF-spouse,Exec-managerial,Not-in-family,Amer-Indian-Eskimo,Female,27312,2775,14,Outlying-US(Guam-USVI-etc)
9452,90,Local-gov,284724,Masters,3,Married-AF-spouse,Other-service,Unmarried,White,Female,28027,4219,13,Peru
9453,49,Private,861593,Preschool,6,Widowed,Prof-specialty,Other-relative,Amer-Indian-Eskimo,Female,5935,3775,29,Haiti
9454,57,Self-emp-inc,805998,Doctorate,4,Married-civ-spouse,Protective-serv,Unmarried,Other,Female,16634,2322,25,Scotland
9455,84,Without-pay,938072,10th,14,Never-married,Prof-specialty,Unmarried,Other,Female,14021,3610,55,United-States
9456,27,Self-emp-not-inc,1402194,11th,7,Widowed,Craft-repair,Wife,Amer-Indian-Eskimo,Female,15250,1263,58,Hong
9457,61,Private,94316,Prof-school,16,Married-AF-spouse,Farming-fishing,Other-relative,Black,Female,23540,2737,40,Guatemala
9458,65,Federal-gov,124864,7th-8th,16,Widowed,Other-service,Other-relative,Other,Female,37014,1086,88,Philippines
9459,48,Self-emp-inc,1137362,Assoc-voc,3,Married-AF-spouse,Prof-specialty,Husband,White,Female,35285,4466,99,Guatemala
9460,41,Local-gov,838090,10th,16,Divorced,Farming-fishing,Not-in-family,Asian-Pac-Islander,Female,31291,3253,4,China
9461,86,Self-emp-not-inc,1301440,Assoc-acdm,15,Married-civ-spouse,Other-service,Own-child,Asian-Pac-Islander,Female,22373,2664,21,Outlying-US(Guam-USVI-etc)
9462,29,Private,1414343,Doctorate,2,Married-spouse-absent,Farming-fishing,Unmarried,White,Female,29547,2299,74,Greece
9463,30,Federal-gov,289718,Some-college,13,Never-married,Craft-repair,Husband,Amer-Indian-Eskimo,Female,8221,807,24,Dominican-Republic
9464,45,Local-gov,894769,Some-college,6,Married-AF-spouse,Tech-support,Unmarried,White,Female,41146,4322,82,Italy
9465,89,Self-emp-inc,93108,12th,9,Widowed,Sales,Unmarried,Black,Female,2840,422,8,England
9466,82,State-gov,1062568,Bachelors,11,Divorced,Priv-house-serv,Unmarried,White,Female,2001,517,53,Laos
9467,58,Self-emp-not-inc,1058078,12th,13,Never-married,Adm-clerical,Not-in-family,Other,Female,28170,1171,98,Holand-Netherlands
9468,27,Self-emp-inc,1158229,HS-grad,16,Never-married,Transport-moving,Not-in-family,Black,Female,29960,929,85,India
9469,72,Local-gov,20817,5th-6th,12,Married-civ-spouse,Adm-clerical,Own-child,Amer-Indian-Eskimo,Female,26956,853,18,Ecuador
9470,61,Without-pay,1398491,12th,7, Separated,Armed-Forces,Unmarried,Asian-Pac-Islander,Female,10601,4146,69,India
9471,18,State-gov,1370809,9th,13,Widowed,Armed-Forces,Not-in-family,Black,Female,31746,2971,16,Holand-Netherlands
9472,74,Federal-gov,1422407,10th,13,Never-married,Machine-op-inspct,Other-relative,Black,Female,12303,4224,40,Iran
9473,39,Without-pay,815320,Preschool,10,Never-married,Handlers-cleaners,Unmarried,Amer-Indian-Eskimo,Female,2683,505,68,Vietnam
9474,80,Self-emp-inc,909191,7th-8th,15, Separated,Farming-fishing,Unmarried,Other,Female,20270,141,52,China
9475,78,Local-gov,996294,10th,15,Widowed,Craft-repair,Husband,Asian-Pac-Islander,Female,10475,746,19,Outlying-US(Guam-USVI-etc)
9476,90,State-gov,1186222,Preschool,3, Separated,Adm-clerical,Own-child,Other,Female,27173,4457,49,Nicaragua
9477,19,State-gov,1018042,Some-college,8, Separated,Protective-serv,Husband,Other,Female,4924,4446,60,Holand-Netherlands
9478,81,Without-pay,1404841,Assoc-voc,14,Widowed,Armed-Forces,Husband,Asian-Pac-Islander,Female,13532,668,42,Ireland
9479,45,Local-gov,625847,Assoc-acdm,11, Separated,Sales,Own-child,Black,Female,36126,1904,90,Honduras
9480,86,Private,309720,Doctorate,15,Divorced,Priv-house-serv,Unmarried,White,Female,17922,288,46,Peru
9481,21,Private,1337747,Some-college,9,Married-spouse-absent,Transport-moving,Unmarried,Asian-Pac-Islander,Female,8085,943,89,United-States
9482,32,Private,453282,Bachelors,12, Separated,Armed-Forces,Own-child,Asian-Pac-Islander,Female,24439,2917,16,Ireland
9483,64,Self-emp-not-inc,871214,Preschool,15,Never-married,Machine-op-inspct,Wife,White,Female,5005,3000,2,China
9484,40,Without-pay,448990,Some-college,12,Married-spouse-absent,Protective-serv,Other-relative,Other,Female,16379,4095,51,Iran
9485,75,Self-emp-inc,14655,Masters,8,Never-married,Armed-Forces,Unmarried,Amer-Indian-Eskimo,Female,5602,2217,46,France
9486,71,Local-gov,445714,Prof-school,7,Widowed,Exec-managerial,Own-child,Asian-Pac-Islander,Female,39356,3399,34,Italy
9487,49,State-gov,296403,Assoc-acdm,8,Married-spouse-absent,Sales,Own-child,White,Female,33425,1420,91,Outlying-US(Guam-USVI-etc)
9488,63,Self-emp-inc,22194,Some-college,14,Married-spouse-absent,Adm-clerical,Wife,Black,Female,12856,2080,48,Philippines
9489,61,Without-pay,646687,Prof-school,16,Married-AF-spouse,Adm-clerical,Not-in-family,Asian-Pac-Islander,Female,29624,4159,22,France
9490,29,Without-pay,583394,Assoc-voc,3,Married-spouse-absent,Transport-moving,Not-in-family,Black,Female,18053,255,65,Ecuador
9491,33,State-gov,112843,Preschool,12, Separated,Farming-fishing,Not-in-family,Amer-Indian-Eskimo,Female,10472,1391,73,Yugoslavia
9492,50,Self-emp-inc,160057,10th,13, Separated,Sales,Own-child,Black,Female,21627,58,1,Italy
9493,52,Self-emp-inc,141137,9th,5,Never-married,Exec-managerial,Own-child,White,Female,21741,3233,64,Jamaica
9494,21,Federal-gov,1435918,Assoc-voc,14,Divorced,Transport-moving,Own-child,Amer-Indian-Eskimo,Female,40042,4007,77,United-States
9495,69,Federal-gov,1122894,Bachelors,3,Married-AF-spouse,Farming-fishing,Own-child,Other,Female,4195,3682,89,South
9496,71,Without-pay,337326,Prof-school,8, Separated,Farming-fishing,Own-child,Amer-Indian-Eskimo,Female,24230,4351,41,Greece
9497,28,Private,273607,11th,4,Never-married,Tech-support,Other-relative,Other,Female,33891,4054,27,United-States
9498,83,Local-gov,198157,7th-8th,8,Married-AF-spouse,Machine-op-inspct,Other-relative,Amer-Indian-Eskimo,Female,6735,1419,87,Portugal
9499,55,Local-gov,897357,Preschool,10,Married-civ-spouse,Farming-fishing,Not-in-family,Amer-Indian-Eskimo,Female,24199,1323,95,Yugoslavia
9500,28,Self-emp-inc,1137562,12th,13,Never-married,Prof-specialty,Husband,Asian-Pac-Islander,Female,23254,63,52,France
9501,52,Private,1447742,12th,6,Never-married,Handlers-cleaners,Other-relative,Other,Female,35601,2349,89,South
9502,46,Federal-gov,417803,Assoc-acdm,15,Divorced,Farming-fishing,Unmarried,Other,Female,11928,1312,14,Cambodia
9503,40,Local-gov,1326659,HS-grad,2,Divorced,Sales,Unmarried,Black,Female,26289,172,55,Iran
9504,24,Federal-gov,874161,Assoc-voc,9,Married-AF-spouse,Handlers-cleaners,Wife,Other,Female,10955,3633,59,Honduras
9505,34,Self-emp-inc,320176,12th,2, Separated,Transport-moving,Unmarried,White,Female,6505,3519,40,Hungary
9506,35,Without-pay,1471604,Prof-school,2,Married-AF-spouse,Transport-moving,Husband,Black,Female,15696,3911,81,Scotland
9507,34,Local-gov,1131039,Preschool,7,Married-civ-spouse,Armed-Forces,Not-in-family,Amer-Indian-Eskimo,Female,30455,1142,94,Canada
9508,36,Self-emp-inc,234092,Doctorate,10,Married-civ-spouse,Protective-serv,Own-child,Amer-Indian-Eskimo,Female,13076,2166,86,Honduras
9509,49,Private,745223,Some-college,10,Married-spouse-absent,Farming-fishing,Wife,Asian-Pac-Islander,Female,30650,19,6,England
9510,37,Federal-gov,1271093,Assoc-voc,8,Married-spouse-absent,Priv-house-serv,Own-child,Asian-Pac-Islander,Female,15210,3205,74,Laos
9511,51,Private,654112,12th,15,Divorced,Tech-support,Not-in-family,White,Female,11834,1311,95,Philippines
9512,61,Federal-gov,564442,7th-8th,8,Widowed,Tech-support,Not-in-family,White,Female,7313,2984,16,Puerto-Rico
9513,66,Self-emp-not-inc,898437,Prof-school,9,Widowed,Tech-support,Not-in-family,Other,Female,31532,2156,9,Peru
9514,65,Local-gov,508719,9th,14,Married-spouse-absent,Sales,Other-relative,White,Female,12997,1496,74,South
9515,31,Private,1048224,Prof-school,14,Married-AF-spouse,Exec-managerial,Husband,Amer-Indian-Eskimo,Female,40363,2608,19,Italy
9516,84,Without-pay,1325020,10th,6,Never-married,Craft-repair,Not-in-family,Asian-Pac-Islander,Female,14733,2586,93,Haiti
9517,36,Private,729699,1st-4th,16,Married-AF-spouse,Adm-clerical,Wife,Asian-Pac-Islander,Female,31778,4010,4,Hungary
9518,84,Private,312844,HS-grad,13,Widowed,Armed-Forces,Own-child,Other,Female,34916,2906,56,Japan
9519,32,Self-emp-inc,749994,7th-8th,16,Married-AF-spouse,Farming-fishing,Wife,Other,Female,36121,401,90,Thailand
9520,31,Self-emp-inc,1413792,11th,1, Separated,Transport-moving,Not-in-family,Black,Female,34747,1201,83,Laos
9521,42,Self-emp-inc,1149148,Assoc-acdm,2,Married-spouse-absent,Armed-Forces,Not-in-family,Black,Female,16730,2267,75,Laos
9522,82,Self-emp-not-inc,738912,Assoc-acdm,9, Separated,Craft-repair,Wife,Asian-Pac-Islander,Female,20654,4375,62,Canada
9523,26,State-gov,615540,Doctorate,15,Never-married,Machine-op-inspct,Unmarried,Amer-Indian-Eskimo,Female,20605,3709,37,Haiti
9524,36,Without-pay,479959,5th-6th,12,Divorced,Transport-moving,Unmarried,Asian-Pac-Islander,Female,14462,3032,34,Greece
9525,80,Local-gov,256076,9th,10,Widowed,Tech-support,Wife,Asian-Pac-Islander,Female,29885,3244,98,Philippines
9526,39,Local-gov,1093637,Assoc-acdm,13, Separated,Prof-specialty,Own-child,Amer-Indian-Eskimo,Female,34866,3680,15,Hungary
9527,33,State-gov,215900,5th-6th,2,Widowed,Prof-specialty,Not-in-family,Asian-Pac-Islander,Female,4045,3480,40,China
9528,49,Local-gov,1343726,5th-6th,2,Never-married,Adm-clerical,Husband,Other,Female,28424,2128,39,South
9529,64,Without-pay,1269091,Masters,11,Divorced,Prof-specialty,Own-child,Amer-Indian-Eskimo,Female,40558,4491,24,Outlying-US(Guam-USVI-etc)
9530,77,Private,320384,Assoc-acdm,13, Separated,Protective-serv,Own-child,Black,Female,3757,3732,3,Cuba
9531,61,Without-pay,110046,Doctorate,13,Married-AF-spouse,Prof-specialty,Wife,Black,Female,7939,1891,89,Dominican-Republic
9532,78,Federal-gov,212875,Bachelors,4,Never-married,Machine-op-inspct,Other-relative,Amer-Indian-Eskimo,Female,15291,592,51,Nicaragua
9533,35,Federal-gov,961032,Masters,12,Married-spouse-absent,Machine-op-inspct,Other-relative,White,Female,11764,548,45,Ecuador
9534,87,Without-pay,281096,Masters,8,Divorced,Transport-moving,Wife,Amer-Indian-Eskimo,Female,39118,1258,76,India
9535,80,Federal-gov,607918,Assoc-voc,12,Never-married,Adm-clerical,Other-relative,Black,Female,11707,2744,75,Cambodia
9536,82,State-gov,744532,Prof-school,6,Married-civ-spouse,Craft-repair,Unmarried,Black,Female,24310,676,57,Italy
9537,52,Self-emp-inc,936747,Assoc-acdm,11,Never-married,Exec-managerial,Other-relative,Other,Female,26928,2784,6,China
9538,73,Federal-gov,700926,Masters,16,Married-AF-spouse,Transport-moving,Other-relative,Asian-Pac-Islander,Female,8314,2035,75,Greece
9539,70,Federal-gov,273691,Prof-school,6, Separated,Adm-clerical,Own-child,Asian-Pac-Islander,Female,38407,3839,53,Cuba
9540,40,State-gov,1151067,7th-8th,4,Married-AF-spouse,Craft-repair,Unmarried,Amer-Indian-Eskimo,Female,22470,704,26,South
9541,17,Private,714257,9th,9, Separated,Sales,Unmarried,Black,Female,9064,1569,9,Ecuador
9542,68,Self-emp-not-inc,1395207,Masters,1,Never-married,Sales,Own-child,White,Female,1730,2787,89,Haiti
9543,42,Local-gov,1128249,HS-grad,16,Widowed,Craft-repair,Own-child,White,Female,10431,2595,2,Vietnam
9544,34,Without-pay,528130,HS-grad,2,Widowed,Sales,Other-relative,Asian-Pac-Islander,Female,37858,2971,40,Puerto-Rico
9545,42,Federal-gov,816658,7th-8th,10,Never-married,Handlers-cleaners,Wife,Amer-Indian-Eskimo,Female,12738,4509,60,Haiti
9546,87,Self-emp-not-inc,1070445,1st-4th,14,Married-spouse-absent,Armed-Forces,Unmarried,Other,Female,36434,2124,77,United-States
9547,49,Federal-gov,877912,Doctorate,1,Divorced,Machine-op-inspct,Other-relative,Other,Female,8715,3690,31,Outlying-US(Guam-USVI-etc)
9548,23,Federal-gov,959065,Assoc-voc,11,Married-AF-spouse,Other-service,Husband,Asian-Pac-Islander,Female,37619,2733,51,Nicaragua
9549,33,Private,1023620,9th,1,Married-AF-spouse,Tech-support,Not-in-family,Amer-Indian-Eskimo,Female,23158,4385,31,Puerto-Rico
9550,59,Local-gov,982421,7th-8th,12,Never-married,Transport-moving,Not-in-family,Asian-Pac-Islander,Female,22960,3849,52,Scotland
9551,68,State-gov,1320646,HS-grad,4,Married-civ-spouse,Farming-fishing,Own-child,Black,Female,38393,2853,56,Philippines
9552,71,Without-pay,881905,Prof-school,14, Separated,Machine-op-inspct,Wife,Other,Female,8755,2794,52,Haiti
9553,70,Without-pay,1197589,Some-college,11,Married-civ-spouse,Handlers-cleaners,Unmarried,Black,Female,23525,4318,32,Ecuador
9554,48,State-gov,941366,Masters,5,Married-civ-spouse,Sales,Other-relative,Amer-Indian-Eskimo,Female,25806,4162,77,Japan
9555,40,Self-emp-not-inc,1294068,7th-8th,14,Married-spouse-absent,Sales,Not-in-family,Asian-Pac-Islander,Female,12396,2459,28,Taiwan
9556,19,Federal-gov,1370542,7th-8th,9,Married-spouse-absent,Sales,Other-relative,Black,Female,38561,53,44,Greece
9557,75,Self-emp-inc,494897,5th-6th,4,Never-married,Priv-house-serv,Wife,Amer-Indian-Eskimo,Female,18251,638,11,Greece
9558,81,Private,632420,12th,8,Divorced,Adm-clerical,Husband,Asian-Pac-Islander,Female,34672,2349,43,Canada
9559,63,Federal-gov,788247,Preschool,11,Married-civ-spouse,Armed-Forces,Husband,Asian-Pac-Islander,Female,6274,2494,30,Laos
9560,33,Self-emp-inc,1292810,Masters,8,Widowed,Exec-managerial,Own-child,Asian-Pac-Islander,Female,30988,182,36,Iran
9561,35,Federal-gov,483055,Prof-school,4,Divorced,Other-service,Husband,Other,Female,9532,1972,12,Italy
9562,43,Private,41396,Some-college,13,Married-spouse-absent,Farming-fishing,Husband,White,Female,24517,578,84,South
9563,82,Self-emp-not-inc,745050,Preschool,8,Divorced,Priv-house-serv,Husband,White,Female,38981,3996,41,Cuba
9564,33,Self-emp-not-inc,176713,Assoc-acdm,6,Married-spouse-absent,Exec-managerial,Not-in-family,White,Female,1618,2138,79,Thailand
9565,40,Self-emp-not-inc,260527,12th,6,Widowed,Other-service,Own-child,Black,Female,4945,2599,50,South
9566,51,Federal-gov,592870,Preschool,9,Widowed,Machine-op-inspct,Husband,Black,Female,26000,833,87,Japan
9567,74,Private,391400,9th,11,Married-civ-spouse,Sales,Husband,Other,Female,35689,1291,79,India
9568,87,Local-gov,1319493,Prof-school,7,Never-married,Transport-moving,Wife,White,Female,11103,4217,74,Yugoslavia
9569,27,Federal-gov,1301921,Preschool,4,Widowed,Other-service,Husband,Black,Female,1015,2699,50,Mexico
9570,41,Without-pay,1347942,10th,14,Divorced,Adm-clerical,Husband,Amer-Indian-Eskimo,Female,9278,2489,97,South
9571,34,State-gov,396768,1st-4th,16,Divorced,Other-service,Husband,Asian-Pac-Islander,Female,8819,2072,83,Peru
9572,32,Without-pay,1366594,7th-8th,5,Married-AF-spouse,Priv-house-serv,Other-relative,Other,Female,17669,554,20,Holand-Netherlands
9573,36,State-gov,1471466,Masters,15,Widowed,Craft-repair,Husband,Asian-Pac-Islander,Female,14869,4268,20,Outlying-US(Guam-USVI-etc)
9574,80,Without-pay,1379009,Masters,1,Widowed,Priv-house-serv,Husband,White,Female,30505,1655,89,Cuba
9575,83,Private,368295,10th,11,Married-AF-spouse,Armed-Forces,Own-child,Other,Female,38226,2317,49,Vietnam
9576,89,Without-pay,1251011,12th,5,Married-spouse-absent,Prof-specialty,Own-child,Amer-Indian-Eskimo,Female,28076,2606,85,England
9577,18,Self-emp-inc,381949,Preschool,6,Married-spouse-absent,Adm-clerical,Wife,White,Female,1832,1330,35,Guatemala
9578,52,Self-emp-not-inc,297703,Doctorate,2,Widowed,Armed-Forces,Not-in-family,Other,Female,284,3847,49,Vietnam
9579,49,Local-gov,89762,HS-grad,2,Never-married,Handlers-cleaners,Own-child,White,Female,40920,1325,96,Honduras
9580,42,Federal-gov,1143698,5th-6th,12,Divorced,Prof-specialty,Other-relative,Asian-Pac-Islander,Female,6081,1419,41,Columbia
9581,38,Private,1100861,Preschool,15,Married-civ-spouse,Protective-serv,Other-relative,Other,Female,37530,2273,33,Outlying-US(Guam-USVI-etc)
9582,72,State-gov,1144140,Assoc-voc,8, Separated,Sales,Own-child,Amer-Indian-Eskimo,Female,10003,2917,6,Laos
9583,84,Without-pay,348916,Masters,13,Married-AF-spouse,Exec-managerial,Unmarried,Asian-Pac-Islander,Female,20321,2527,13,Thailand
9584,54,Local-gov,287694,Masters,11, Separated,Other-service,Own-child,Asian-Pac-Islander,Female,14229,3021,40,United-States
9585,53,Self-emp-inc,1309562,Masters,1,Married-spouse-absent,Prof-specialty,Not-in-family,Amer-Indian-Eskimo,Female,40972,3269,28,Trinadad&Tobago
9586,25,State-gov,1292740,Doctorate,3,Married-spouse-absent,Protective-serv,Not-in-family,Black,Female,5313,1326,95,Japan
9587,71,Self-emp-inc,111205,11th,13,Never-married,Handlers-cleaners,Not-in-family,Amer-Indian-Eskimo,Female,21835,2345,22,Nicaragua
9588,83,Without-pay,1110869,12th,15,Never-married,Other-service,Unmarried,Amer-Indian-Eskimo,Female,17753,113,76,Japan
9589,71,Federal-gov,771168,10th,9,Never-married,Craft-repair,Other-relative,Asian-Pac-Islander,Female,38329,2347,14,Outlying-US(Guam-USVI-etc)
9590,47,Self-emp-inc,1132424,1st-4th,11,Married-AF-spouse,Other-service,Own-child,White,Female,27935,49,42,Taiwan
9591,25,State-gov,511218,11th,15,Never-married,Prof-specialty,Unmarried,Amer-Indian-Eskimo,Female,186,457,70,Guatemala
9592,72,Private,1142826,9th,16,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Female,22501,69,83,Peru
9593,51,Local-gov,193992,Assoc-voc,5, Separated,Machine-op-inspct,Other-relative,Amer-Indian-Eskimo,Female,37103,929,58,United-States
9594,25,Self-emp-inc,1411650,5th-6th,11,Married-AF-spouse,Protective-serv,Wife,Amer-Indian-Eskimo,Female,40686,3158,99,England
9595,44,Private,1399279,Some-college,16,Married-civ-spouse,Other-service,Wife,Black,Female,39220,2808,74,Ireland
9596,75,Local-gov,1194363,12th,10, Separated,Prof-specialty,Wife,Amer-Indian-Eskimo,Female,4888,6,39,Portugal
9597,48,Federal-gov,1153549,Assoc-acdm,16,Married-civ-spouse,Transport-moving,Husband,Amer-Indian-Eskimo,Female,15928,3464,21,India
9598,19,Without-pay,835557,9th,12,Married-civ-spouse,Sales,Husband,Black,Female,16366,4089,85,England
9599,65,Without-pay,998373,Doctorate,16,Divorced,Adm-clerical,Own-child,Black,Female,2314,1537,74,Outlying-US(Guam-USVI-etc)
9600,81,Local-gov,1244009,Bachelors,6,Widowed,Tech-support,Unmarried,Black,Female,4806,2565,80,Jamaica
