,age,workclass,fnlwgt,education,marital-status,occupation,relationship,race,gender,hours-per-week,native-country
7655,56,Federal-gov,52340,9th,Married-spouse-absent,Sales,Husband,Other,Female,73,Nicaragua
7656,22,Local-gov,1372418,7th-8th,Divorced,Exec-managerial,Own-child,White,Female,24,Ireland
7657,68,State-gov,1246273,1st-4th,Married-civ-spouse,Machine-op-inspct,Own-child,White,Female,38,Iran
7658,64,State-gov,494712,Masters,Widowed,Armed-Forces,Wife,Asian-Pac-Islander,Male,33,Canada
7659,55,Self-emp-inc,585281,9th,Married-spouse-absent,Craft-repair,Own-child,Other,Male,29,Portugal
7660,65,Without-pay,111715,Doctorate,Married-civ-spouse,Transport-moving,Own-child,Asian-Pac-Islander,Male,62,Dominican-Republic
7661,48,Self-emp-not-inc,272089,7th-8th,Married-spouse-absent,Handlers-cleaners,Other-relative,Amer-Indian-Eskimo,Female,62,Guatemala
7662,64,Local-gov,1043069,Assoc-acdm, Separated,Protective-serv,Own-child,Other,Male,38,Hong
7663,31,Local-gov,419262,Bachelors, Separated,Machine-op-inspct,Other-relative,Asian-Pac-Islander,Female,87,Scotland
7664,28,Local-gov,468713,Some-college,Married-civ-spouse,Other-service,Wife,Other,Female,74,Guatemala
7665,54,Federal-gov,451279,11th,Married-AF-spouse,Adm-clerical,Unmarried,Amer-Indian-Eskimo,Male,2,Peru
7666,84,Private,479537,9th,Widowed,Craft-repair,Husband,White,Female,42,Iran
7667,63,Self-emp-not-inc,1242992,9th,Divorced,Handlers-cleaners,Other-relative,Amer-Indian-Eskimo,Male,3,Japan
7668,63,Local-gov,1054712,Assoc-acdm,Married-civ-spouse,Farming-fishing,Not-in-family,Black,Female,21,Philippines
7669,75,Self-emp-inc,215429,1st-4th,Married-spouse-absent,Protective-serv,Unmarried,White,Female,98,Italy
7670,21,Self-emp-inc,480300,9th, Separated,Craft-repair,Own-child,Other,Female,60,Scotland
7671,41,Self-emp-not-inc,1143607,5th-6th, Separated,Adm-clerical,Not-in-family,Amer-Indian-Eskimo,Male,25,Iran
7672,66,State-gov,32913,12th,Married-spouse-absent,Armed-Forces,Not-in-family,Other,Female,59,Hungary
7673,49,Self-emp-not-inc,1465805,Some-college,Divorced,Priv-house-serv,Not-in-family,Other,Male,59,Japan
7674,61,Self-emp-inc,1179678,Preschool,Divorced,Handlers-cleaners,Own-child,White,Female,57,Mexico
7675,28,Federal-gov,37457,11th,Married-spouse-absent,Tech-support,Wife,Black,Male,81,Portugal
7676,48,Private,289682,Masters,Divorced,Adm-clerical,Husband,White,Male,65,Puerto-Rico
7677,70,Self-emp-not-inc,482891,7th-8th,Married-spouse-absent,Armed-Forces,Unmarried,White,Male,87,Scotland
7678,34,Self-emp-inc,1481167,Assoc-voc,Widowed,Farming-fishing,Other-relative,White,Female,92,Scotland
7679,73,Private,980641,Bachelors, Separated,Protective-serv,Not-in-family,Asian-Pac-Islander,Male,32,Yugoslavia
7680,65,Local-gov,186242,Assoc-voc,Never-married,Craft-repair,Unmarried,Black,Female,88,Nicaragua
7681,38,Self-emp-not-inc,1400787,Some-college,Married-AF-spouse,Other-service,Husband,Amer-Indian-Eskimo,Female,28,Germany
7682,20,Private,334929,9th,Widowed,Other-service,Other-relative,Amer-Indian-Eskimo,Female,63,France
7683,69,Private,1053855,10th,Married-civ-spouse,Adm-clerical,Wife,Other,Female,61,Haiti
7684,43,Without-pay,967903,12th,Married-AF-spouse,Craft-repair,Unmarried,Other,Male,80,Yugoslavia
7685,73,Self-emp-inc,845613,10th,Never-married,Adm-clerical,Husband,White,Male,48,Hungary
7686,28,Local-gov,812759,Prof-school,Never-married,Sales,Own-child,Other,Female,52,Scotland
7687,29,Self-emp-inc,1466154,Prof-school,Married-civ-spouse,Protective-serv,Not-in-family,Amer-Indian-Eskimo,Male,37,Japan
7688,77,Local-gov,647452,Assoc-acdm, Separated,Prof-specialty,Unmarried,Amer-Indian-Eskimo,Male,69,Germany
7689,64,Federal-gov,219374,Assoc-voc,Married-AF-spouse,Armed-Forces,Husband,White,Male,87,Columbia
7690,80,Self-emp-not-inc,246467,Assoc-voc,Never-married,Farming-fishing,Wife,Amer-Indian-Eskimo,Female,44,Taiwan
7691,42,Local-gov,1258910,1st-4th,Divorced,Tech-support,Wife,Amer-Indian-Eskimo,Male,69,Cuba
7692,56,Self-emp-not-inc,225320,7th-8th,Divorced,Handlers-cleaners,Not-in-family,White,Male,11,Ecuador
7693,31,Local-gov,948791,HS-grad,Widowed,Handlers-cleaners,Own-child,White,Female,48,Cambodia
7694,86,State-gov,1308715,10th,Divorced,Farming-fishing,Wife,White,Male,92,Holand-Netherlands
7695,65,Federal-gov,121247,1st-4th,Divorced,Craft-repair,Husband,Other,Female,92,Iran
7696,88,Private,1040692,Some-college, Separated,Craft-repair,Unmarried,Asian-Pac-Islander,Male,2,Jamaica
7697,72,Self-emp-inc,586521,Prof-school,Married-AF-spouse,Protective-serv,Other-relative,Black,Female,91,Trinadad&Tobago
7698,35,Federal-gov,927302,1st-4th,Widowed,Prof-specialty,Own-child,Black,Female,88,Taiwan
7699,60,Without-pay,377425,Assoc-acdm,Married-AF-spouse,Machine-op-inspct,Not-in-family,White,Male,66,Iran
7700,71,Without-pay,626278,Doctorate,Divorced,Prof-specialty,Not-in-family,White,Male,31,Italy
7701,90,Without-pay,468992,Masters,Married-civ-spouse,Armed-Forces,Unmarried,White,Female,6,Taiwan
7702,47,Federal-gov,38382,7th-8th,Married-civ-spouse,Other-service,Wife,Amer-Indian-Eskimo,Female,27,Cuba
7703,32,Without-pay,325346,Doctorate, Separated,Machine-op-inspct,Wife,Amer-Indian-Eskimo,Male,75,Portugal
7704,45,Without-pay,1344473,Masters,Married-spouse-absent,Exec-managerial,Not-in-family,Amer-Indian-Eskimo,Male,55,Iran
7705,58,Private,994316,HS-grad,Married-spouse-absent,Tech-support,Husband,Amer-Indian-Eskimo,Male,26,China
7706,19,Private,440622,Preschool,Never-married,Protective-serv,Wife,White,Female,88,Haiti
7707,86,Without-pay,833216,Assoc-voc,Divorced,Protective-serv,Husband,Other,Female,1,Greece
7708,52,State-gov,1416556,Assoc-acdm,Married-spouse-absent,Adm-clerical,Not-in-family,Black,Female,56,United-States
7709,32,Private,780444,5th-6th,Never-married,Machine-op-inspct,Own-child,Other,Female,91,Germany
7710,68,Self-emp-not-inc,148201,7th-8th,Divorced,Handlers-cleaners,Other-relative,Asian-Pac-Islander,Female,85,Holand-Netherlands
7711,28,Self-emp-not-inc,500994,10th,Divorced,Protective-serv,Not-in-family,Amer-Indian-Eskimo,Female,57,Cambodia
7712,72,Federal-gov,211746,1st-4th,Married-civ-spouse,Adm-clerical,Other-relative,Black,Male,4,Vietnam
7713,50,Self-emp-not-inc,1133427,HS-grad,Married-AF-spouse,Armed-Forces,Not-in-family,Other,Male,17,Philippines
7714,32,Federal-gov,144734,12th,Married-civ-spouse,Other-service,Unmarried,White,Male,76,United-States
7715,31,State-gov,885548,Prof-school,Divorced,Tech-support,Wife,Black,Female,73,Haiti
7716,83,Federal-gov,476738,10th,Married-civ-spouse,Handlers-cleaners,Not-in-family,Amer-Indian-Eskimo,Male,96,Ecuador
7717,34,Without-pay,399988,Prof-school,Married-spouse-absent,Armed-Forces,Not-in-family,Amer-Indian-Eskimo,Female,26,Outlying-US(Guam-USVI-etc)
7718,21,Federal-gov,1459458,Bachelors, Separated,Machine-op-inspct,Not-in-family,Other,Male,60,Peru
7719,83,Without-pay,604220,HS-grad, Separated,Armed-Forces,Not-in-family,Amer-Indian-Eskimo,Male,84,India
7720,48,Local-gov,311817,Assoc-voc,Married-AF-spouse,Priv-house-serv,Own-child,Other,Female,82,Laos
7721,50,Self-emp-not-inc,633551,11th,Married-civ-spouse,Other-service,Not-in-family,White,Male,71,Greece
7722,59,State-gov,1213632,Some-college, Separated,Priv-house-serv,Not-in-family,Black,Female,52,Vietnam
7723,29,Private,745635,Prof-school,Married-civ-spouse,Prof-specialty,Own-child,Amer-Indian-Eskimo,Male,84,Cambodia
7724,31,Without-pay,139549,Preschool,Divorced,Farming-fishing,Unmarried,White,Female,62,Hong
7725,46,Self-emp-inc,1430899,HS-grad,Never-married,Protective-serv,Unmarried,White,Male,73,Columbia
7726,56,Local-gov,650288,Preschool,Married-spouse-absent,Farming-fishing,Husband,Amer-Indian-Eskimo,Female,70,Cuba
7727,68,Self-emp-inc,1373731,11th,Married-spouse-absent,Farming-fishing,Not-in-family,Black,Male,7,Cambodia
7728,43,Local-gov,1129974,Bachelors,Married-civ-spouse,Protective-serv,Not-in-family,White,Male,81,Ecuador
7729,68,Federal-gov,666575,Doctorate,Married-spouse-absent,Handlers-cleaners,Other-relative,Asian-Pac-Islander,Male,19,Ecuador
7730,33,Federal-gov,24932,Doctorate, Separated,Sales,Husband,Asian-Pac-Islander,Female,53,Taiwan
7731,32,Without-pay,27146,Preschool,Married-AF-spouse,Protective-serv,Other-relative,Asian-Pac-Islander,Female,68,Yugoslavia
7732,53,Without-pay,1388028,Preschool,Divorced,Exec-managerial,Unmarried,Other,Female,28,Peru
7733,39,Local-gov,903626,9th,Never-married,Other-service,Not-in-family,Asian-Pac-Islander,Female,78,Poland
7734,69,Federal-gov,359952,Bachelors,Married-civ-spouse,Transport-moving,Not-in-family,Black,Male,98,Portugal
7735,63,Self-emp-not-inc,820009,Assoc-acdm,Married-AF-spouse,Protective-serv,Wife,Amer-Indian-Eskimo,Male,18,United-States
7736,61,Self-emp-inc,29617,Doctorate,Widowed,Armed-Forces,Other-relative,Amer-Indian-Eskimo,Male,95,Taiwan
7737,59,Local-gov,795410,Masters,Widowed,Priv-house-serv,Not-in-family,Black,Male,4,Honduras
7738,22,Self-emp-not-inc,1130089,HS-grad,Married-civ-spouse,Sales,Own-child,Other,Male,61,Poland
7739,84,Federal-gov,1382290,7th-8th,Married-civ-spouse,Exec-managerial,Own-child,Other,Female,51,Vietnam
7740,49,Private,1078544,Bachelors,Divorced,Armed-Forces,Other-relative,White,Male,59,Japan
7741,48,Local-gov,1297660,12th,Married-civ-spouse,Priv-house-serv,Not-in-family,Black,Female,81,Japan
7742,49,Federal-gov,977315,Preschool,Married-spouse-absent,Handlers-cleaners,Own-child,White,Female,24,Laos
7743,84,State-gov,501156,10th,Married-AF-spouse,Priv-house-serv,Own-child,White,Female,87,France
7744,39,Federal-gov,978217,11th,Divorced,Priv-house-serv,Other-relative,Amer-Indian-Eskimo,Female,5,Cambodia
7745,53,Local-gov,198573,5th-6th, Separated,Protective-serv,Unmarried,Asian-Pac-Islander,Female,75,Greece
7746,21,Federal-gov,251540,Preschool,Divorced,Handlers-cleaners,Own-child,Other,Male,24,South
7747,42,Self-emp-inc,1446272,9th,Never-married,Priv-house-serv,Other-relative,Other,Female,60,Dominican-Republic
7748,51,Local-gov,23312,Doctorate,Never-married,Machine-op-inspct,Own-child,Black,Male,99,Dominican-Republic
7749,57,Local-gov,1124428,Assoc-acdm,Married-AF-spouse,Tech-support,Wife,Black,Male,2,Italy
7750,65,Local-gov,529801,Assoc-acdm,Widowed,Other-service,Other-relative,White,Female,72,Ireland
7751,70,Private,488919,1st-4th, Separated,Prof-specialty,Not-in-family,Other,Male,85,Mexico
7752,54,State-gov,457633,Assoc-voc, Separated,Adm-clerical,Not-in-family,White,Female,57,Scotland
7753,22,Self-emp-inc,398830,Assoc-voc,Never-married,Adm-clerical,Not-in-family,Amer-Indian-Eskimo,Male,33,France
7754,50,Without-pay,789473,Preschool,Never-married,Protective-serv,Own-child,Amer-Indian-Eskimo,Male,2,Honduras
7755,26,Local-gov,1309056,7th-8th,Divorced,Prof-specialty,Not-in-family,Amer-Indian-Eskimo,Female,40,Scotland
7756,34,Self-emp-inc,1375927,7th-8th,Never-married,Other-service,Not-in-family,Amer-Indian-Eskimo,Female,72,Haiti
7757,77,Local-gov,1057048,Masters,Married-civ-spouse,Machine-op-inspct,Not-in-family,Black,Male,94,Germany
7758,27,Local-gov,1063547,Preschool,Married-AF-spouse,Priv-house-serv,Own-child,Other,Female,46,Canada
7759,26,State-gov,759124,9th,Divorced,Other-service,Own-child,Asian-Pac-Islander,Female,67,Germany
7760,52,Without-pay,26433,Assoc-voc,Divorced,Other-service,Husband,White,Female,40,Portugal
7761,21,State-gov,1194389,HS-grad,Married-civ-spouse,Other-service,Not-in-family,White,Female,36,Laos
7762,23,Without-pay,235490,HS-grad,Married-civ-spouse,Armed-Forces,Wife,Black,Male,97,Laos
7763,40,Private,575131,HS-grad, Separated,Protective-serv,Unmarried,Asian-Pac-Islander,Female,71,India
7764,64,Self-emp-not-inc,963452,Bachelors,Married-AF-spouse,Armed-Forces,Other-relative,Asian-Pac-Islander,Male,16,Ireland
7765,70,Private,1252532,Doctorate,Divorced,Priv-house-serv,Not-in-family,White,Female,60,India
7766,82,Without-pay,48521,Bachelors,Married-civ-spouse,Priv-house-serv,Husband,Black,Female,90,Portugal
7767,41,Without-pay,779944,1st-4th,Never-married,Other-service,Wife,Amer-Indian-Eskimo,Female,87,Scotland
7768,29,Self-emp-not-inc,1382327,HS-grad,Married-AF-spouse,Priv-house-serv,Husband,Asian-Pac-Islander,Female,11,Italy
7769,65,Self-emp-not-inc,833087,5th-6th,Divorced,Armed-Forces,Own-child,Asian-Pac-Islander,Male,68,Columbia
7770,77,Federal-gov,1022342,Assoc-voc,Widowed,Exec-managerial,Wife,Other,Male,74,Thailand
7771,48,Private,1483735,7th-8th,Widowed,Tech-support,Husband,Other,Female,1,Peru
7772,75,Private,29109,5th-6th,Married-AF-spouse,Prof-specialty,Not-in-family,Other,Female,45,United-States
7773,18,State-gov,1486961,Assoc-voc,Married-spouse-absent,Armed-Forces,Own-child,Asian-Pac-Islander,Male,69,Guatemala
7774,58,State-gov,799320,Bachelors,Married-AF-spouse,Other-service,Own-child,Asian-Pac-Islander,Female,37,Laos
7775,38,Self-emp-not-inc,1228775,11th,Married-civ-spouse,Protective-serv,Other-relative,Other,Male,8,Ecuador
7776,78,Private,1232219,Some-college,Married-AF-spouse,Handlers-cleaners,Wife,White,Female,77,Japan
7777,64,State-gov,536305,5th-6th,Divorced,Sales,Other-relative,White,Male,20,Greece
7778,70,Without-pay,753610,7th-8th,Never-married,Prof-specialty,Unmarried,Black,Male,18,United-States
7779,50,Self-emp-inc,208260,Masters, Separated,Machine-op-inspct,Wife,Asian-Pac-Islander,Female,95,Yugoslavia
7780,82,Without-pay,1487985,9th,Married-civ-spouse,Exec-managerial,Own-child,Amer-Indian-Eskimo,Female,6,Columbia
7781,18,Self-emp-inc,927413,Bachelors,Married-civ-spouse,Farming-fishing,Unmarried,White,Male,12,Cuba
7782,28,Self-emp-not-inc,104283,Assoc-acdm,Widowed,Prof-specialty,Wife,Other,Female,32,Taiwan
7783,21,Federal-gov,1266015,Prof-school,Widowed,Adm-clerical,Not-in-family,Other,Male,21,Haiti
7784,26,Self-emp-inc,1052866,Some-college,Married-spouse-absent,Tech-support,Other-relative,Amer-Indian-Eskimo,Female,11,Poland
7785,78,Private,419846,Some-college,Married-spouse-absent,Craft-repair,Not-in-family,Amer-Indian-Eskimo,Male,6,Greece
7786,69,Self-emp-not-inc,306379,Bachelors, Separated,Adm-clerical,Unmarried,White,Male,77,Laos
7787,53,Local-gov,404598,Masters,Married-civ-spouse,Adm-clerical,Unmarried,Other,Male,42,Dominican-Republic
7788,90,Self-emp-inc,780769,Preschool,Never-married,Farming-fishing,Own-child,Black,Male,75,Cuba
7789,86,State-gov,1326960,5th-6th,Married-civ-spouse,Prof-specialty,Own-child,Black,Male,10,Ecuador
7790,81,Self-emp-inc,421094,Assoc-voc,Married-civ-spouse,Farming-fishing,Other-relative,Amer-Indian-Eskimo,Female,60,India
7791,26,Local-gov,1450230,Doctorate,Never-married,Machine-op-inspct,Husband,White,Male,95,Iran
7792,86,State-gov,551070,1st-4th,Married-spouse-absent,Exec-managerial,Not-in-family,White,Male,50,France
7793,49,Local-gov,31904,Doctorate, Separated,Protective-serv,Unmarried,Amer-Indian-Eskimo,Female,29,Laos
7794,82,Federal-gov,390364,5th-6th, Separated,Tech-support,Own-child,White,Male,71,Puerto-Rico
7795,17,Federal-gov,1191320,12th,Divorced,Transport-moving,Unmarried,Other,Male,36,Honduras
7796,86,Without-pay,393665,1st-4th,Widowed,Protective-serv,Husband,Asian-Pac-Islander,Female,10,Cambodia
7797,51,Private,856163,Preschool,Married-AF-spouse,Prof-specialty,Wife,White,Female,68,Laos
7798,61,Self-emp-not-inc,1044915,Some-college,Married-civ-spouse,Tech-support,Unmarried,Asian-Pac-Islander,Male,36,Portugal
7799,83,Private,525716,Masters,Married-civ-spouse,Exec-managerial,Not-in-family,White,Female,84,Italy
7800,38,Without-pay,346075,Preschool,Divorced,Priv-house-serv,Wife,Other,Male,66,Outlying-US(Guam-USVI-etc)
7801,65,Private,652954,Prof-school, Separated,Prof-specialty,Husband,Other,Female,72,Scotland
7802,30,Self-emp-not-inc,1313639,5th-6th,Married-AF-spouse,Other-service,Own-child,Black,Male,19,Cambodia
7803,71,Self-emp-inc,952006,7th-8th,Married-spouse-absent,Priv-house-serv,Own-child,Amer-Indian-Eskimo,Male,86,India
7804,38,Self-emp-not-inc,158745,10th,Married-spouse-absent,Transport-moving,Not-in-family,White,Female,37,Portugal
7805,76,Local-gov,263232,Doctorate,Divorced,Sales,Not-in-family,White,Female,41,Trinadad&Tobago
7806,54,Private,1313204,Some-college,Divorced,Priv-house-serv,Husband,Other,Male,86,Philippines
7807,75,State-gov,343047,1st-4th,Married-civ-spouse,Exec-managerial,Own-child,Amer-Indian-Eskimo,Male,32,Haiti
7808,81,State-gov,84216,12th,Married-spouse-absent,Sales,Husband,Asian-Pac-Islander,Female,90,Columbia
7809,89,Local-gov,707184,Preschool,Divorced,Farming-fishing,Other-relative,Black,Male,37,Honduras
7810,57,Self-emp-inc,1066809,Bachelors,Married-civ-spouse,Tech-support,Husband,Other,Female,25,France
7811,88,Without-pay,871015,Some-college,Widowed,Tech-support,Not-in-family,Amer-Indian-Eskimo,Female,41,Ireland
7812,70,Without-pay,1065617,Prof-school,Married-civ-spouse,Sales,Husband,White,Male,30,Ecuador
7813,34,State-gov,581770,Assoc-acdm, Separated,Transport-moving,Other-relative,White,Male,87,Philippines
7814,84,Federal-gov,1175757,9th,Married-spouse-absent,Prof-specialty,Wife,Black,Female,55,Italy
7815,49,Self-emp-inc,872883,10th,Never-married,Other-service,Not-in-family,Other,Female,17,Poland
7816,20,Private,1328120,12th,Widowed,Tech-support,Other-relative,Black,Female,17,Mexico
7817,45,State-gov,1457491,Assoc-acdm,Never-married,Transport-moving,Other-relative,White,Female,41,Haiti
7818,43,Without-pay,58467,Bachelors,Never-married,Armed-Forces,Not-in-family,Amer-Indian-Eskimo,Female,7,Puerto-Rico
7819,80,Private,114141,Assoc-voc,Married-civ-spouse,Protective-serv,Own-child,White,Female,37,Ecuador
7820,28,Private,590540,Preschool,Married-AF-spouse,Adm-clerical,Own-child,Amer-Indian-Eskimo,Male,87,Ecuador
7821,35,Without-pay,1382051,12th,Divorced,Priv-house-serv,Other-relative,Black,Male,48,Ecuador
7822,22,State-gov,80118,Prof-school,Married-spouse-absent,Farming-fishing,Unmarried,Other,Male,78,Philippines
7823,28,State-gov,1179281,11th, Separated,Exec-managerial,Wife,Black,Female,55,Poland
7824,26,State-gov,396627,7th-8th,Married-spouse-absent,Adm-clerical,Own-child,Asian-Pac-Islander,Male,54,Greece
7825,78,Private,474137,Preschool,Married-AF-spouse,Prof-specialty,Unmarried,White,Male,91,Dominican-Republic
7826,61,Local-gov,1072732,Prof-school,Never-married,Sales,Unmarried,Other,Female,91,Haiti
7827,63,Local-gov,443024,Assoc-acdm, Separated,Adm-clerical,Husband,White,Male,91,Japan
7828,17,Self-emp-not-inc,1207380,Some-college,Divorced,Machine-op-inspct,Own-child,Amer-Indian-Eskimo,Female,89,South
7829,27,Federal-gov,799470,Masters,Married-AF-spouse,Priv-house-serv,Not-in-family,Other,Male,63,Canada
7830,60,Without-pay,120084,HS-grad,Married-AF-spouse,Tech-support,Not-in-family,Black,Male,56,Taiwan
7831,86,Local-gov,974588,10th,Married-AF-spouse,Handlers-cleaners,Wife,Other,Female,13,Japan
7832,75,Self-emp-not-inc,141419,5th-6th,Married-AF-spouse,Tech-support,Wife,Amer-Indian-Eskimo,Female,13,Canada
7833,53,Local-gov,126407,12th,Married-civ-spouse,Adm-clerical,Own-child,Other,Female,8,Ecuador
7834,75,Self-emp-not-inc,651009,HS-grad, Separated,Tech-support,Not-in-family,White,Male,42,Peru
7835,75,State-gov,730128,Masters, Separated,Armed-Forces,Husband,Amer-Indian-Eskimo,Male,71,Thailand
7836,57,Private,842567,7th-8th,Married-AF-spouse,Tech-support,Wife,Other,Male,15,Hungary
7837,59,Private,25311,12th,Widowed,Tech-support,Unmarried,Amer-Indian-Eskimo,Male,78,Vietnam
7838,85,Without-pay,411659,5th-6th,Divorced,Prof-specialty,Unmarried,White,Male,73,Columbia
7839,18,State-gov,625675,1st-4th,Widowed,Adm-clerical,Husband,Amer-Indian-Eskimo,Female,13,India
7840,83,Local-gov,1133617,Doctorate,Married-AF-spouse,Exec-managerial,Not-in-family,Black,Male,49,Philippines
7841,48,Local-gov,676785,Prof-school,Never-married,Exec-managerial,Not-in-family,White,Male,99,England
7842,28,State-gov,1355616,9th,Married-spouse-absent,Prof-specialty,Unmarried,Black,Male,90,Ireland
7843,57,Private,541302,9th,Divorced,Craft-repair,Unmarried,White,Female,49,Puerto-Rico
7844,52,Without-pay,1018120,10th,Widowed,Sales,Not-in-family,Black,Male,81,Italy
7845,81,Private,191122,7th-8th,Married-civ-spouse,Handlers-cleaners,Other-relative,Amer-Indian-Eskimo,Male,86,India
7846,74,Self-emp-not-inc,392414,Masters,Married-AF-spouse,Transport-moving,Own-child,Asian-Pac-Islander,Female,22,Nicaragua
7847,30,Local-gov,515927,Some-college,Divorced,Adm-clerical,Unmarried,Asian-Pac-Islander,Female,84,India
7848,46,Private,1214374,Bachelors,Widowed,Machine-op-inspct,Husband,Other,Male,36,Philippines
7849,53,Self-emp-not-inc,155364,Assoc-acdm,Never-married,Exec-managerial,Own-child,Black,Female,87,Canada
7850,87,Self-emp-not-inc,587845,5th-6th, Separated,Tech-support,Not-in-family,Asian-Pac-Islander,Female,14,Haiti
7851,68,Private,630097,Assoc-acdm,Married-AF-spouse,Exec-managerial,Not-in-family,Other,Male,12,England
7852,56,Without-pay,601325,Prof-school,Widowed,Priv-house-serv,Husband,Amer-Indian-Eskimo,Male,55,Hungary
7853,67,State-gov,1190577,Masters,Married-AF-spouse,Adm-clerical,Own-child,Black,Female,17,Puerto-Rico
7854,71,Local-gov,843923,10th,Married-AF-spouse,Adm-clerical,Other-relative,Asian-Pac-Islander,Male,9,Vietnam
7855,41,Local-gov,603124,Doctorate,Married-spouse-absent,Prof-specialty,Unmarried,Black,Female,11,Yugoslavia
7856,81,Federal-gov,259077,12th, Separated,Handlers-cleaners,Other-relative,White,Male,26,Nicaragua
7857,25,Self-emp-inc,1374447,Assoc-voc,Divorced,Exec-managerial,Not-in-family,Black,Male,23,Italy
7858,84,Private,739337,Doctorate,Married-spouse-absent,Adm-clerical,Own-child,Other,Male,57,India
7859,61,Local-gov,523861,7th-8th,Never-married,Transport-moving,Unmarried,Amer-Indian-Eskimo,Female,90,Hungary
7860,29,State-gov,1288651,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,Black,Male,98,Dominican-Republic
7861,83,Self-emp-not-inc,1037211,Assoc-acdm,Married-AF-spouse,Sales,Own-child,Other,Male,1,Canada
7862,57,Without-pay,1400928,Doctorate,Married-civ-spouse,Protective-serv,Not-in-family,Amer-Indian-Eskimo,Male,24,Honduras
7863,72,Without-pay,538508,HS-grad,Divorced,Sales,Wife,Black,Male,79,Japan
7864,30,Private,526233,Some-college,Divorced,Sales,Unmarried,Other,Female,84,Dominican-Republic
7865,49,Self-emp-not-inc,15907,1st-4th,Divorced,Priv-house-serv,Own-child,Other,Female,1,Poland
7866,19,Self-emp-inc,374507,Preschool,Divorced,Farming-fishing,Other-relative,Black,Male,1,Mexico
7867,27,Federal-gov,39271,Assoc-voc,Married-AF-spouse,Other-service,Other-relative,Asian-Pac-Islander,Male,35,Vietnam
7868,61,Private,243929,10th, Separated,Sales,Unmarried,Other,Female,96,Nicaragua
7869,89,Without-pay,533057,7th-8th,Never-married,Farming-fishing,Not-in-family,Black,Female,11,Poland
7870,71,Self-emp-not-inc,1003135,Assoc-voc,Widowed,Farming-fishing,Husband,Black,Male,39,Guatemala
7871,79,Private,407715,5th-6th,Married-spouse-absent,Adm-clerical,Other-relative,Amer-Indian-Eskimo,Male,78,England
7872,51,Private,1235310,10th,Never-married,Protective-serv,Other-relative,Asian-Pac-Islander,Male,86,Philippines
7873,80,Federal-gov,1104289,Bachelors,Married-civ-spouse,Transport-moving,Not-in-family,Black,Female,21,England
7874,17,Self-emp-inc,191217,Bachelors, Separated,Armed-Forces,Own-child,Asian-Pac-Islander,Male,29,Laos
7875,28,Local-gov,93556,Masters,Never-married,Exec-managerial,Unmarried,Asian-Pac-Islander,Female,84,Taiwan
7876,71,State-gov,907088,Assoc-acdm,Married-spouse-absent,Exec-managerial,Unmarried,White,Male,91,Germany
7877,77,Private,701048,Masters, Separated,Craft-repair,Wife,Amer-Indian-Eskimo,Male,39,Hong
7878,75,Private,918852,Preschool,Married-spouse-absent,Tech-support,Unmarried,Black,Male,23,Nicaragua
7879,40,Self-emp-inc,1283416,HS-grad,Married-spouse-absent,Tech-support,Other-relative,Other,Female,20,Portugal
7880,66,Self-emp-inc,919002,9th,Married-civ-spouse,Prof-specialty,Not-in-family,Amer-Indian-Eskimo,Female,82,Peru
7881,82,Local-gov,727198,Bachelors,Never-married,Tech-support,Not-in-family,Asian-Pac-Islander,Female,68,Guatemala
7882,20,Self-emp-not-inc,685768,5th-6th,Married-AF-spouse,Priv-house-serv,Wife,Other,Male,18,Peru
7883,34,Local-gov,832758,Some-college,Widowed,Other-service,Husband,White,Female,19,Dominican-Republic
7884,26,Private,702100,5th-6th,Widowed,Prof-specialty,Other-relative,Amer-Indian-Eskimo,Female,70,Germany
7885,44,Federal-gov,355171,7th-8th,Married-civ-spouse,Sales,Husband,Amer-Indian-Eskimo,Female,58,South
7886,18,Local-gov,1400930,Masters,Never-married,Tech-support,Husband,Amer-Indian-Eskimo,Female,22,Hungary
7887,42,Without-pay,1261190,Masters,Married-spouse-absent,Other-service,Own-child,White,Male,44,Cuba
7888,37,Local-gov,1042653,7th-8th, Separated,Protective-serv,Husband,Other,Female,76,Japan
7889,45,Private,174541,1st-4th,Never-married,Craft-repair,Other-relative,Other,Female,61,Philippines
7890,42,Federal-gov,1353152,Some-college,Widowed,Craft-repair,Not-in-family,Asian-Pac-Islander,Female,74,India
7891,38,Federal-gov,835353,Masters, Separated,Handlers-cleaners,Unmarried,Black,Female,77,Dominican-Republic
7892,21,Self-emp-inc,880610,Preschool,Widowed,Adm-clerical,Unmarried,White,Male,8,Trinadad&Tobago
7893,31,Self-emp-not-inc,1217087,7th-8th,Married-civ-spouse,Priv-house-serv,Wife,White,Male,84,Nicaragua
7894,24,Local-gov,622025,Masters,Married-AF-spouse,Handlers-cleaners,Not-in-family,Other,Male,82,Nicaragua
7895,18,Private,1037166,9th,Divorced,Armed-Forces,Unmarried,Other,Female,93,Trinadad&Tobago
7896,56,Federal-gov,869493,1st-4th,Married-civ-spouse,Craft-repair,Other-relative,Other,Female,36,Mexico
7897,19,Without-pay,889616,HS-grad,Married-civ-spouse,Transport-moving,Wife,White,Female,96,Cambodia
7898,58,Self-emp-not-inc,447137,9th, Separated,Sales,Own-child,White,Female,8,Portugal
