,age,workclass,fnlwgt,education,marital-status,occupation,relationship,race,gender,hours-per-week,native-country
9385,56,Self-emp-not-inc,879589,12th,Married-spouse-absent,Priv-house-serv,Husband,Amer-Indian-Eskimo,Male,81,Iran
9386,21,Federal-gov,75175,9th,Married-AF-spouse,Armed-Forces,Not-in-family,White,Male,93,Trinadad&Tobago
9387,22,Without-pay,783033,Some-college, Separated,Transport-moving,Unmarried,Other,Male,82,Thailand
9388,42,Local-gov,1457199,Assoc-acdm,Married-civ-spouse,Adm-clerical,Husband,Black,Male,26,Iran
9389,52,Self-emp-not-inc,441708,Some-college,Married-civ-spouse,Prof-specialty,Other-relative,White,Male,10,France
9390,44,State-gov,1375556,Doctorate,Married-AF-spouse,Adm-clerical,Unmarried,Amer-Indian-Eskimo,Male,11,Laos
9391,88,State-gov,911780,Some-college,Widowed,Priv-house-serv,Husband,Asian-Pac-Islander,Male,63,Trinadad&Tobago
9392,72,Without-pay,1145891,7th-8th,Widowed,Prof-specialty,Own-child,Asian-Pac-Islander,Male,82,Vietnam
9393,35,Federal-gov,799253,HS-grad,Married-spouse-absent,Transport-moving,Own-child,Other,Male,75,Philippines
9394,71,Private,1081738,Assoc-acdm,Divorced,Transport-moving,Not-in-family,White,Male,84,England
9395,47,Without-pay,320008,Prof-school,Never-married,Tech-support,Unmarried,Black,Male,18,Ecuador
9396,44,Self-emp-inc,241713,Assoc-acdm,Married-civ-spouse,Other-service,Wife,Asian-Pac-Islander,Male,98,Holand-Netherlands
9397,85,Self-emp-inc,387429,9th,Divorced,Machine-op-inspct,Wife,White,Male,51,Honduras
9398,55,Self-emp-inc,1226443,Doctorate,Widowed,Machine-op-inspct,Own-child,Amer-Indian-Eskimo,Male,74,Philippines
9399,28,Federal-gov,331593,5th-6th,Married-AF-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,47,England
9400,57,Local-gov,984110,Masters,Married-spouse-absent,Craft-repair,Not-in-family,Black,Male,55,Haiti
9401,83,Without-pay,73622,5th-6th,Never-married,Protective-serv,Husband,White,Male,19,England
9402,75,Private,641135,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Male,19,Outlying-US(Guam-USVI-etc)
9403,60,State-gov,918179,Prof-school,Married-civ-spouse,Sales,Unmarried,White,Male,5,Cuba
9404,78,Self-emp-inc,1459026,Prof-school,Widowed,Priv-house-serv,Other-relative,Other,Male,58,Outlying-US(Guam-USVI-etc)
9405,61,Private,607634,1st-4th,Divorced,Adm-clerical,Other-relative,Asian-Pac-Islander,Male,80,Guatemala
9406,33,Federal-gov,324258,HS-grad,Never-married,Handlers-cleaners,Other-relative,Amer-Indian-Eskimo,Male,95,Canada
9407,41,Self-emp-not-inc,136611,HS-grad,Widowed,Protective-serv,Husband,Amer-Indian-Eskimo,Male,22,Thailand
9408,29,Self-emp-inc,651337,7th-8th,Never-married,Transport-moving,Unmarried,Black,Male,74,Italy
9409,80,Self-emp-not-inc,889552,Assoc-acdm,Never-married,Protective-serv,Other-relative,Black,Male,6,Germany
9410,27,Local-gov,637299,1st-4th,Widowed,Priv-house-serv,Not-in-family,Amer-Indian-Eskimo,Male,25,Jamaica
9411,90,Without-pay,508954,7th-8th,Married-spouse-absent,Craft-repair,Own-child,Asian-Pac-Islander,Male,87,Taiwan
9412,28,Local-gov,39288,1st-4th,Divorced,Transport-moving,Unmarried,White,Male,85,Poland
9413,49,State-gov,1452047,Doctorate,Widowed,Tech-support,Not-in-family,Amer-Indian-Eskimo,Male,99,Mexico
9414,59,Private,173142,Masters,Never-married,Priv-house-serv,Own-child,White,Male,16,Holand-Netherlands
9415,69,Without-pay,486971,Prof-school,Never-married,Exec-managerial,Husband,Other,Male,34,China
9416,18,Local-gov,259291,9th,Married-spouse-absent,Tech-support,Unmarried,Black,Male,2,Italy
9417,80,Self-emp-inc,437394,Assoc-voc, Separated,Farming-fishing,Unmarried,White,Male,13,Canada
9418,60,Local-gov,1031691,1st-4th,Divorced,Transport-moving,Not-in-family,Amer-Indian-Eskimo,Male,50,Germany
9419,28,Local-gov,265690,1st-4th, Separated,Adm-clerical,Not-in-family,Asian-Pac-Islander,Male,77,Scotland
9420,44,Local-gov,411114,9th,Married-civ-spouse,Handlers-cleaners,Wife,Asian-Pac-Islander,Male,76,Trinadad&Tobago
9421,89,Local-gov,1043898,Bachelors,Widowed,Craft-repair,Other-relative,White,Male,81,Jamaica
9422,52,Local-gov,1015871,HS-grad,Divorced,Armed-Forces,Own-child,Asian-Pac-Islander,Male,34,United-States
9423,34,Self-emp-inc,720967,Assoc-voc,Married-AF-spouse,Tech-support,Wife,Amer-Indian-Eskimo,Male,12,Scotland
9424,81,Self-emp-not-inc,183355,HS-grad,Married-civ-spouse,Tech-support,Husband,White,Male,42,Canada
9425,22,Federal-gov,1354007,9th, Separated,Sales,Unmarried,Black,Male,30,Japan
9426,31,State-gov,1434228,12th,Married-AF-spouse,Exec-managerial,Not-in-family,Asian-Pac-Islander,Male,13,Ireland
9427,82,Federal-gov,1330278,HS-grad,Widowed,Other-service,Own-child,White,Male,4,Guatemala
9428,88,Local-gov,521053,12th,Divorced,Prof-specialty,Not-in-family,Amer-Indian-Eskimo,Male,1,Cuba
9429,75,Without-pay,510807,11th,Widowed,Handlers-cleaners,Husband,Asian-Pac-Islander,Male,68,Ireland
9430,56,Without-pay,423730,10th,Never-married,Farming-fishing,Husband,White,Male,41,Thailand
9431,26,Local-gov,1098288,10th,Never-married,Craft-repair,Not-in-family,Asian-Pac-Islander,Male,95,Scotland
9432,39,Without-pay,1200270,Masters,Married-spouse-absent,Other-service,Husband,White,Male,80,Philippines
9433,73,Federal-gov,704497,Masters, Separated,Prof-specialty,Own-child,Other,Male,68,Japan
9434,63,Local-gov,356055,10th, Separated,Transport-moving,Husband,White,Male,44,El-Salvador
9435,50,State-gov,817574,Bachelors,Married-spouse-absent,Craft-repair,Husband,White,Male,33,Ireland
9436,36,Federal-gov,772408,Prof-school,Never-married,Exec-managerial,Own-child,White,Male,54,Portugal
9437,72,Local-gov,406802,Assoc-acdm,Married-spouse-absent,Transport-moving,Other-relative,Black,Male,80,Nicaragua
9438,18,Local-gov,261491,7th-8th,Divorced,Exec-managerial,Unmarried,Amer-Indian-Eskimo,Male,51,Hong
9439,47,State-gov,1177772,Assoc-acdm,Married-civ-spouse,Prof-specialty,Other-relative,Amer-Indian-Eskimo,Male,46,Peru
9440,86,Without-pay,1018154,Doctorate,Never-married,Prof-specialty,Not-in-family,Black,Male,44,Ecuador
9441,56,Private,230555,Some-college,Never-married,Priv-house-serv,Husband,White,Male,47,Cambodia
9442,75,Private,1302188,Masters,Divorced,Handlers-cleaners,Own-child,Asian-Pac-Islander,Male,61,Cuba
9443,50,Federal-gov,648080,Masters,Married-spouse-absent,Adm-clerical,Husband,Amer-Indian-Eskimo,Male,47,Cuba
9444,28,Federal-gov,634281,10th,Married-spouse-absent,Tech-support,Other-relative,Other,Male,51,England
9445,74,Local-gov,248555,Doctorate,Married-AF-spouse,Prof-specialty,Wife,Other,Male,30,Hong
9446,78,Self-emp-not-inc,700069,Masters,Married-spouse-absent,Priv-house-serv,Other-relative,Amer-Indian-Eskimo,Male,47,England
9447,31,State-gov,1436252,12th,Widowed,Handlers-cleaners,Other-relative,Asian-Pac-Islander,Male,83,France
9448,81,State-gov,673390,1st-4th,Married-civ-spouse,Protective-serv,Wife,Asian-Pac-Islander,Male,12,Jamaica
9449,22,Private,1080896,Assoc-acdm,Widowed,Exec-managerial,Wife,Asian-Pac-Islander,Male,83,Mexico
9450,58,Federal-gov,1438415,10th,Never-married,Handlers-cleaners,Own-child,Other,Male,14,Greece
9451,48,Federal-gov,469264,11th, Separated,Prof-specialty,Not-in-family,Amer-Indian-Eskimo,Male,7,Philippines
9452,24,Self-emp-inc,1251395,Masters,Divorced,Exec-managerial,Not-in-family,Other,Male,75,Hungary
9453,60,Self-emp-not-inc,155427,Assoc-voc,Widowed,Farming-fishing,Unmarried,Black,Male,45,Thailand
9454,36,Without-pay,566448,5th-6th,Never-married,Prof-specialty,Own-child,Amer-Indian-Eskimo,Male,55,Iran
9455,57,Private,913045,1st-4th,Divorced,Exec-managerial,Husband,Amer-Indian-Eskimo,Male,12,Honduras
9456,74,Private,158466,9th, Separated,Priv-house-serv,Wife,Asian-Pac-Islander,Male,46,Peru
9457,18,State-gov,1126449,HS-grad,Never-married,Transport-moving,Husband,White,Male,7,Germany
9458,20,Self-emp-not-inc,1176086,5th-6th,Widowed,Craft-repair,Husband,Amer-Indian-Eskimo,Male,30,Italy
9459,66,Self-emp-inc,865182,12th,Married-spouse-absent,Other-service,Not-in-family,Asian-Pac-Islander,Male,50,Yugoslavia
9460,81,Self-emp-not-inc,1457598,9th,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,67,France
9461,74,Self-emp-inc,961067,Doctorate,Divorced,Farming-fishing,Unmarried,White,Male,74,India
9462,27,Local-gov,1383240,7th-8th,Never-married,Farming-fishing,Other-relative,White,Male,8,Germany
9463,85,Self-emp-inc,302957,12th,Married-civ-spouse,Tech-support,Not-in-family,Amer-Indian-Eskimo,Male,10,Nicaragua
9464,87,Self-emp-not-inc,244712,7th-8th, Separated,Transport-moving,Unmarried,Other,Male,54,Dominican-Republic
9465,33,Without-pay,1430126,Assoc-voc,Married-civ-spouse,Tech-support,Not-in-family,White,Male,90,Thailand
9466,22,Private,1408468,Some-college,Married-civ-spouse,Craft-repair,Own-child,Amer-Indian-Eskimo,Male,86,Dominican-Republic
9467,43,Local-gov,90374,Assoc-acdm,Widowed,Craft-repair,Not-in-family,Other,Male,25,Thailand
9468,18,Local-gov,678141,Assoc-voc,Married-spouse-absent,Priv-house-serv,Unmarried,Asian-Pac-Islander,Male,54,Trinadad&Tobago
9469,76,Federal-gov,766739,10th, Separated,Craft-repair,Unmarried,Other,Male,34,Italy
9470,64,Self-emp-not-inc,811304,Prof-school,Married-AF-spouse,Adm-clerical,Other-relative,Asian-Pac-Islander,Male,94,Hungary
9471,84,Self-emp-not-inc,1352830,1st-4th,Married-civ-spouse,Protective-serv,Unmarried,White,Male,36,Laos
9472,64,Federal-gov,443447,Masters, Separated,Other-service,Not-in-family,Asian-Pac-Islander,Male,52,Nicaragua
9473,40,Federal-gov,766849,Assoc-voc,Married-civ-spouse,Adm-clerical,Own-child,Black,Male,5,Hong
9474,33,Private,703482,9th,Married-spouse-absent,Protective-serv,Husband,White,Male,35,India
9475,51,Self-emp-not-inc,615618,9th,Widowed,Armed-Forces,Other-relative,Black,Male,73,China
9476,54,Local-gov,88177,Assoc-voc, Separated,Adm-clerical,Own-child,Black,Male,18,Trinadad&Tobago
9477,83,Self-emp-inc,1210933,HS-grad,Married-spouse-absent,Machine-op-inspct,Other-relative,Other,Male,40,Yugoslavia
9478,83,Without-pay,788867,11th,Divorced,Priv-house-serv,Other-relative,Amer-Indian-Eskimo,Male,28,Portugal
9479,53,Without-pay,190483,7th-8th,Married-civ-spouse,Protective-serv,Own-child,Other,Male,74,Columbia
9480,61,Self-emp-inc,963034,5th-6th,Widowed,Farming-fishing,Unmarried,Asian-Pac-Islander,Male,34,Philippines
9481,62,Self-emp-not-inc,788682,Assoc-voc, Separated,Exec-managerial,Own-child,Black,Male,99,Holand-Netherlands
9482,53,Private,174636,Assoc-voc,Married-civ-spouse,Transport-moving,Not-in-family,Other,Male,13,Canada
9483,25,Local-gov,1197195,Assoc-voc,Married-spouse-absent,Exec-managerial,Other-relative,Amer-Indian-Eskimo,Male,69,China
9484,45,Without-pay,116683,12th,Married-AF-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,32,India
9485,35,Self-emp-not-inc,1126654,Bachelors,Married-AF-spouse,Craft-repair,Husband,Black,Male,9,Philippines
9486,72,Self-emp-inc,179039,Bachelors, Separated,Transport-moving,Wife,Other,Male,58,Taiwan
9487,83,Self-emp-not-inc,143240,9th,Divorced,Armed-Forces,Wife,Other,Male,94,Philippines
9488,90,Without-pay,61174,1st-4th,Married-spouse-absent,Tech-support,Unmarried,Asian-Pac-Islander,Male,61,El-Salvador
9489,90,State-gov,295806,HS-grad,Married-civ-spouse,Prof-specialty,Wife,Black,Male,40,Japan
9490,65,Self-emp-inc,406742,Assoc-acdm,Widowed,Tech-support,Other-relative,Amer-Indian-Eskimo,Male,99,Holand-Netherlands
9491,79,State-gov,1312321,5th-6th,Married-civ-spouse,Armed-Forces,Wife,White,Male,82,Philippines
9492,70,Private,1162719,12th,Married-spouse-absent,Adm-clerical,Unmarried,Asian-Pac-Islander,Male,11,Peru
9493,79,State-gov,509947,Preschool,Widowed,Priv-house-serv,Own-child,White,Male,56,Philippines
9494,86,Local-gov,357002,Bachelors,Widowed,Transport-moving,Wife,Amer-Indian-Eskimo,Male,19,United-States
9495,39,Without-pay,711224,9th,Married-civ-spouse,Transport-moving,Own-child,Asian-Pac-Islander,Male,25,Haiti
9496,76,Private,1324935,Assoc-acdm,Married-civ-spouse,Exec-managerial,Unmarried,Amer-Indian-Eskimo,Male,88,Yugoslavia
9497,71,Federal-gov,1247744,7th-8th,Married-AF-spouse,Priv-house-serv,Unmarried,Other,Male,98,Cambodia
9498,81,Local-gov,1102511,9th,Divorced,Tech-support,Unmarried,White,Male,20,Ecuador
9499,18,Private,235892,Preschool, Separated,Transport-moving,Unmarried,Asian-Pac-Islander,Male,50,Columbia
9500,60,Without-pay,270498,7th-8th,Married-spouse-absent,Farming-fishing,Not-in-family,Other,Male,53,Puerto-Rico
9501,62,Private,1237930,9th,Married-civ-spouse,Machine-op-inspct,Wife,Amer-Indian-Eskimo,Male,8,Nicaragua
9502,34,Federal-gov,98576,9th,Never-married,Armed-Forces,Husband,Amer-Indian-Eskimo,Male,19,Hungary
9503,29,Self-emp-not-inc,649712,11th,Married-spouse-absent,Sales,Own-child,White,Male,89,Cambodia
9504,61,Federal-gov,1085375,Preschool,Married-AF-spouse,Farming-fishing,Other-relative,White,Male,98,Greece
9505,28,Local-gov,23252,Assoc-voc,Married-civ-spouse,Tech-support,Husband,Asian-Pac-Islander,Male,39,Mexico
9506,37,Without-pay,956621,11th,Married-civ-spouse,Tech-support,Unmarried,White,Male,59,Thailand
9507,23,State-gov,1406697,12th,Divorced,Armed-Forces,Husband,Amer-Indian-Eskimo,Male,91,Guatemala
9508,34,Local-gov,65756,Masters,Divorced,Craft-repair,Own-child,White,Male,68,Italy
9509,69,State-gov,474833,1st-4th,Married-civ-spouse,Transport-moving,Own-child,Other,Male,35,Yugoslavia
9510,43,Federal-gov,1050881,Assoc-voc,Married-spouse-absent,Other-service,Other-relative,Asian-Pac-Islander,Male,81,China
9511,59,Self-emp-inc,1429129,12th,Divorced,Exec-managerial,Unmarried,White,Male,47,Trinadad&Tobago
9512,60,Without-pay,1109015,11th,Never-married,Tech-support,Unmarried,Other,Male,77,Japan
9513,63,Self-emp-inc,588833,10th,Married-civ-spouse,Other-service,Unmarried,Other,Male,4,France
9514,87,Private,1134768,Preschool,Divorced,Tech-support,Unmarried,Amer-Indian-Eskimo,Male,39,Mexico
9515,45,Without-pay,381022,Assoc-acdm,Married-AF-spouse,Tech-support,Own-child,Amer-Indian-Eskimo,Male,38,Ireland
9516,22,State-gov,615662,12th,Married-spouse-absent,Tech-support,Husband,Asian-Pac-Islander,Male,94,France
9517,61,State-gov,1167928,Masters,Never-married,Other-service,Husband,Amer-Indian-Eskimo,Male,46,Hungary
9518,46,Private,141720,Some-college,Married-AF-spouse,Protective-serv,Unmarried,Other,Male,98,Canada
9519,23,Self-emp-not-inc,1203831,11th,Married-AF-spouse,Handlers-cleaners,Not-in-family,Black,Male,68,England
9520,85,Self-emp-not-inc,618054,10th,Married-civ-spouse,Armed-Forces,Not-in-family,Black,Male,45,Hungary
9521,75,Self-emp-not-inc,326038,9th, Separated,Other-service,Wife,White,Male,77,Trinadad&Tobago
9522,17,Self-emp-not-inc,860062,Bachelors,Never-married,Machine-op-inspct,Own-child,Other,Male,96,Mexico
9523,81,Private,914029,Doctorate,Divorced,Tech-support,Own-child,Amer-Indian-Eskimo,Male,11,Vietnam
9524,25,Private,1176067,Masters,Married-civ-spouse,Protective-serv,Other-relative,Amer-Indian-Eskimo,Male,10,Cambodia
9525,56,Local-gov,1306229,HS-grad,Widowed,Priv-house-serv,Not-in-family,Other,Male,54,Haiti
9526,68,Without-pay,223086,5th-6th, Separated,Exec-managerial,Husband,Black,Male,14,Outlying-US(Guam-USVI-etc)
9527,71,Self-emp-not-inc,1238193,5th-6th,Never-married,Machine-op-inspct,Own-child,White,Male,41,Haiti
9528,73,Self-emp-inc,1420082,11th,Divorced,Transport-moving,Other-relative,Asian-Pac-Islander,Male,82,Nicaragua
9529,76,Private,1282960,Prof-school,Married-spouse-absent,Other-service,Own-child,Other,Male,66,Philippines
9530,60,Without-pay,966484,Assoc-voc, Separated,Armed-Forces,Not-in-family,Other,Male,14,Dominican-Republic
9531,86,Self-emp-inc,337640,12th,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,94,Ecuador
9532,44,State-gov,957810,Doctorate,Married-civ-spouse,Tech-support,Own-child,Asian-Pac-Islander,Male,90,France
9533,18,Federal-gov,1377983,10th,Married-spouse-absent,Transport-moving,Not-in-family,Other,Male,82,Trinadad&Tobago
9534,81,Federal-gov,481291,9th,Never-married,Protective-serv,Wife,Other,Male,46,Honduras
9535,32,Self-emp-not-inc,1058491,Doctorate,Widowed,Craft-repair,Wife,Asian-Pac-Islander,Male,67,Nicaragua
9536,41,State-gov,681193,Prof-school,Married-AF-spouse,Sales,Unmarried,White,Male,98,Puerto-Rico
9537,51,State-gov,169480,9th,Widowed,Craft-repair,Husband,Other,Male,20,Cambodia
9538,83,Self-emp-not-inc,1141955,Doctorate,Widowed,Armed-Forces,Other-relative,Amer-Indian-Eskimo,Male,2,Taiwan
9539,50,Local-gov,1306536,Preschool,Divorced,Prof-specialty,Other-relative,Asian-Pac-Islander,Male,95,India
9540,46,Local-gov,840003,HS-grad,Widowed,Transport-moving,Own-child,Other,Male,32,United-States
9541,51,Local-gov,945607,1st-4th,Married-AF-spouse,Armed-Forces,Other-relative,Black,Male,20,Poland
9542,67,Federal-gov,1485520,12th,Never-married,Armed-Forces,Not-in-family,Asian-Pac-Islander,Male,15,Puerto-Rico
9543,36,Federal-gov,719143,5th-6th,Married-spouse-absent,Prof-specialty,Husband,Asian-Pac-Islander,Male,80,Scotland
9544,61,Without-pay,338952,10th, Separated,Farming-fishing,Other-relative,Other,Male,28,Hungary
9545,21,Self-emp-inc,939259,10th,Widowed,Priv-house-serv,Husband,White,Male,52,Japan
9546,35,Self-emp-inc,285423,Prof-school,Divorced,Handlers-cleaners,Not-in-family,Black,Male,72,South
9547,85,Without-pay,1196452,9th,Married-AF-spouse,Prof-specialty,Own-child,White,Male,11,Thailand
9548,79,Private,211287,HS-grad,Married-spouse-absent,Tech-support,Own-child,White,Male,14,Hong
9549,57,Without-pay,197367,7th-8th,Married-AF-spouse,Farming-fishing,Husband,Asian-Pac-Islander,Male,80,Hong
9550,43,Private,574609,7th-8th,Married-spouse-absent,Tech-support,Other-relative,Amer-Indian-Eskimo,Male,2,Haiti
9551,52,Without-pay,1470515,12th,Widowed,Prof-specialty,Unmarried,Amer-Indian-Eskimo,Male,83,Jamaica
9552,33,State-gov,977653,Some-college,Never-married,Armed-Forces,Own-child,Other,Male,39,England
9553,72,Self-emp-not-inc,496343,12th, Separated,Protective-serv,Not-in-family,Other,Male,31,Jamaica
9554,59,Without-pay,974757,10th,Married-AF-spouse,Transport-moving,Wife,Asian-Pac-Islander,Male,17,Vietnam
9555,59,Private,1423329,Assoc-voc,Widowed,Other-service,Husband,Amer-Indian-Eskimo,Male,93,Jamaica
9556,22,Without-pay,1141049,Bachelors,Married-civ-spouse,Handlers-cleaners,Wife,White,Male,69,Hungary
9557,86,Without-pay,974225,Doctorate,Never-married,Handlers-cleaners,Unmarried,White,Male,6,Japan
9558,46,Private,535822,Prof-school,Never-married,Sales,Unmarried,Black,Male,39,Italy
9559,42,Self-emp-not-inc,159832,Assoc-voc, Separated,Adm-clerical,Not-in-family,Other,Male,66,Greece
9560,85,Without-pay,142133,Doctorate,Never-married,Prof-specialty,Not-in-family,Other,Male,52,Trinadad&Tobago
9561,86,Self-emp-not-inc,639788,7th-8th,Never-married,Exec-managerial,Own-child,White,Male,91,Peru
9562,74,Local-gov,838896,Preschool,Married-spouse-absent,Exec-managerial,Other-relative,Amer-Indian-Eskimo,Male,31,Haiti
9563,82,Local-gov,1345138,9th,Married-spouse-absent,Transport-moving,Unmarried,Other,Male,62,Honduras
9564,86,Without-pay,720991,Bachelors, Separated,Exec-managerial,Other-relative,Other,Male,36,Portugal
9565,45,Private,1407977,11th, Separated,Tech-support,Husband,Other,Male,11,Puerto-Rico
9566,83,Local-gov,766699,Prof-school,Widowed,Other-service,Unmarried,White,Male,29,Cambodia
9567,17,Private,1231402,Assoc-acdm,Married-spouse-absent,Handlers-cleaners,Not-in-family,Amer-Indian-Eskimo,Male,76,Philippines
9568,74,Private,1155532,7th-8th,Married-spouse-absent,Handlers-cleaners,Own-child,Amer-Indian-Eskimo,Male,71,Outlying-US(Guam-USVI-etc)
9569,76,Self-emp-inc,1383365,11th,Never-married,Handlers-cleaners,Husband,Black,Male,8,Trinadad&Tobago
9570,55,Local-gov,500957,Assoc-voc,Married-spouse-absent,Handlers-cleaners,Not-in-family,White,Male,24,Japan
9571,59,Without-pay,558825,Doctorate,Married-civ-spouse,Sales,Wife,Amer-Indian-Eskimo,Male,15,Canada
9572,53,Local-gov,713611,11th,Married-spouse-absent,Farming-fishing,Wife,White,Male,27,El-Salvador
9573,72,State-gov,463844,7th-8th,Married-spouse-absent,Prof-specialty,Not-in-family,Amer-Indian-Eskimo,Male,6,Italy
9574,58,Federal-gov,73459,12th,Married-spouse-absent,Exec-managerial,Own-child,Amer-Indian-Eskimo,Male,30,Italy
9575,68,State-gov,599073,Preschool,Married-AF-spouse,Protective-serv,Wife,White,Male,1,Cuba
9576,50,Private,352195,1st-4th,Widowed,Protective-serv,Wife,White,Male,81,Honduras
9577,66,Local-gov,1125420,Prof-school,Never-married,Machine-op-inspct,Other-relative,White,Male,58,Laos
9578,71,Local-gov,250385,Bachelors,Married-civ-spouse,Armed-Forces,Own-child,Black,Male,43,Mexico
9579,64,Local-gov,554240,Some-college,Widowed,Priv-house-serv,Wife,White,Male,14,Hong
9580,89,Without-pay,977185,1st-4th,Married-AF-spouse,Exec-managerial,Unmarried,Black,Male,28,Laos
9581,59,Local-gov,326151,Assoc-acdm,Divorced,Handlers-cleaners,Own-child,Black,Male,35,Outlying-US(Guam-USVI-etc)
9582,35,Private,1020574,Doctorate,Married-AF-spouse,Craft-repair,Husband,Black,Male,27,Philippines
9583,29,Self-emp-inc,810507,9th, Separated,Prof-specialty,Own-child,Black,Male,63,France
9584,28,Self-emp-not-inc,887021,Bachelors,Divorced,Other-service,Wife,Black,Male,79,Vietnam
9585,63,State-gov,523530,Some-college,Divorced,Other-service,Other-relative,White,Male,39,Germany
9586,43,Self-emp-inc,877671,Assoc-acdm,Married-civ-spouse,Protective-serv,Other-relative,White,Male,63,Scotland
9587,37,Self-emp-not-inc,346608,5th-6th,Widowed,Sales,Own-child,Asian-Pac-Islander,Male,81,Ireland
9588,36,Local-gov,250778,9th,Married-AF-spouse,Exec-managerial,Unmarried,Other,Male,26,Peru
9589,36,Federal-gov,1450280,Masters,Married-civ-spouse,Handlers-cleaners,Own-child,Amer-Indian-Eskimo,Male,85,Honduras
9590,24,Self-emp-not-inc,357019,Doctorate,Married-civ-spouse,Armed-Forces,Wife,White,Male,16,Laos
9591,28,State-gov,311876,Some-college,Divorced,Armed-Forces,Husband,Black,Male,79,Iran
9592,58,Federal-gov,863395,9th,Married-civ-spouse,Farming-fishing,Wife,Other,Male,17,Germany
9593,71,Private,366524,5th-6th,Married-AF-spouse,Tech-support,Unmarried,Amer-Indian-Eskimo,Male,74,Honduras
9594,46,Federal-gov,1172208,7th-8th, Separated,Farming-fishing,Husband,Amer-Indian-Eskimo,Male,65,Scotland
9595,23,Local-gov,1304659,Prof-school,Never-married,Craft-repair,Other-relative,Asian-Pac-Islander,Male,69,Thailand
9596,53,Federal-gov,1155994,10th, Separated,Priv-house-serv,Husband,Asian-Pac-Islander,Male,85,United-States
9597,88,Private,365520,Doctorate,Never-married,Farming-fishing,Unmarried,Asian-Pac-Islander,Male,12,Canada
9598,67,Without-pay,549973,Preschool,Never-married,Exec-managerial,Husband,Black,Male,21,Hungary
9599,61,State-gov,890678,1st-4th, Separated,Priv-house-serv,Own-child,Other,Male,69,Ecuador
9600,45,Private,408673,9th,Divorced,Other-service,Not-in-family,Other,Male,5,Portugal
9601,69,Private,1127154,HS-grad,Married-AF-spouse,Exec-managerial,Unmarried,Amer-Indian-Eskimo,Male,62,England
9602,19,Without-pay,382286,11th,Married-spouse-absent,Other-service,Wife,Amer-Indian-Eskimo,Male,33,Outlying-US(Guam-USVI-etc)
9603,24,Local-gov,262485,Assoc-acdm,Divorced,Other-service,Husband,Amer-Indian-Eskimo,Male,95,Yugoslavia
9604,72,Private,501019,Bachelors,Married-spouse-absent,Machine-op-inspct,Other-relative,White,Male,1,Hungary
9605,82,Self-emp-not-inc,1486461,Doctorate,Married-civ-spouse,Farming-fishing,Other-relative,Other,Male,13,Germany
9606,83,Federal-gov,1299002,HS-grad,Never-married,Machine-op-inspct,Unmarried,Black,Male,8,Hungary
9607,37,Local-gov,1078053,HS-grad, Separated,Prof-specialty,Own-child,Amer-Indian-Eskimo,Male,38,Taiwan
9608,70,Without-pay,900823,Assoc-acdm,Widowed,Craft-repair,Other-relative,Black,Male,47,Thailand
9609,78,Local-gov,255576,HS-grad,Married-civ-spouse,Tech-support,Husband,White,Male,21,Trinadad&Tobago
9610,21,Without-pay,315058,Prof-school,Divorced,Adm-clerical,Own-child,White,Male,24,Columbia
9611,50,Without-pay,351726,Assoc-voc, Separated,Handlers-cleaners,Husband,Asian-Pac-Islander,Male,99,Mexico
9612,90,Local-gov,568522,Assoc-acdm,Never-married,Adm-clerical,Unmarried,White,Male,69,Ecuador
9613,62,Private,689560,12th,Married-spouse-absent,Other-service,Not-in-family,Other,Male,37,Iran
9614,55,State-gov,1160072,Prof-school,Divorced,Handlers-cleaners,Own-child,Other,Male,32,England
9615,37,Federal-gov,1351346,Assoc-voc,Divorced,Tech-support,Unmarried,Amer-Indian-Eskimo,Male,19,Greece
9616,46,Private,178158,HS-grad, Separated,Adm-clerical,Own-child,White,Male,73,Puerto-Rico
9617,47,Self-emp-not-inc,726496,HS-grad, Separated,Sales,Husband,Amer-Indian-Eskimo,Male,65,Dominican-Republic
9618,43,Self-emp-not-inc,124443,5th-6th,Married-civ-spouse,Sales,Not-in-family,Black,Male,53,Scotland
9619,60,Private,910729,5th-6th,Married-civ-spouse,Armed-Forces,Not-in-family,White,Male,32,Guatemala
9620,64,Local-gov,392671,Doctorate,Married-AF-spouse,Other-service,Not-in-family,White,Male,55,Cambodia
9621,65,Self-emp-not-inc,1099524,HS-grad,Married-civ-spouse,Farming-fishing,Wife,Amer-Indian-Eskimo,Male,45,Outlying-US(Guam-USVI-etc)
9622,82,Self-emp-inc,1246678,9th,Married-spouse-absent,Priv-house-serv,Wife,Amer-Indian-Eskimo,Male,41,Vietnam
9623,23,Federal-gov,1059069,Some-college,Married-spouse-absent,Tech-support,Unmarried,Amer-Indian-Eskimo,Male,87,Vietnam
9624,25,Local-gov,278935,Prof-school,Widowed,Farming-fishing,Not-in-family,Other,Male,71,Ecuador
9625,21,Self-emp-not-inc,1303507,7th-8th,Widowed,Protective-serv,Unmarried,White,Male,2,Portugal
